Tweet ID,Tweet_Text,Information_Source,Information_Type,Informativeness,First_Responder,Disaster_Type,Secondary_Annotation
2.94E+17,@AlisonFairleigh have you bunkered down Ali? #Bigwet,Not labeled,Not labeled,Not applicable,Other,Flood,other
2.94E+17,"RT @QPSmedia: The Bruce Highway has now been closed at 12 Mile Creek, Raglan. #bigwet #qldtraffic",Media,Infrastructure and utilities,Related and informative,Police,Flood,TCSU
2.94E+17,"Police: The Burnett Highway, six kilometres south of Mt Morgan has water over it. Proceed with caution. #qldtraffic #bigwet ...",Government,Caution and advice,Related and informative,Police,Flood,TCSU
2.94E+17,RT @QLDOnline: Up to 14 luxury yachts &amp; houseboats have been washed ashore in the Whitsundays #qld #tcoswald #bigwet,Outsiders,Other Useful Information,Related and informative,police/ems,Flood,dispatch/cert
2.94E+17,RT @QLDOnline: Up to 14 luxury yachts &amp; houseboats have been washed ashore in the Whitsundays #qld #tcoswald #bigwet,Media,Other Useful Information,Related and informative,police/ems,Flood,dispatch/cert
2.95E+17,"RT @BreakfastNews: RT @abcnews As ex-cyclone Oswald brings flood chaos to Queensland, follow our live coverage: http://t.co/yf9espR6",Media,Other Useful Information,Related and informative,Police,Flood,Dispatch
2.95E+17,RT @PeterDoherty7: 20 swift water rescues in Central QLD overnight + more happening NOW. 280 SES jobs in past 24 hours. #bigwet @7NewsBr ...,Media,Affected individuals,Related and informative,police/ems,Flood,dispatch/cert
2.95E+17,Ok there's huge flooding in Qld??! I'm only hearing this via twitter. Next stop - ABC News,Outsiders,Other Useful Information,Related - but not informative,Other,Flood,other
2.95E+17,Queensland floods as cyclone sweeps past http://t.co/Ipo3Gqa1,Outsiders,Other Useful Information,Related and informative,Police,Flood,dispatch
2.95E+17,@PrinceofSydney floods in queensland? I think I heard that somewhere today. Hope Ʊ r good?,Outsiders,Caution and advice,Related - but not informative,Police,Flood,dispatch
2.95E+17,Pacific motorway already heavily congested #bigwet #longweekend #bnetraffic,Media,Infrastructure and utilities,Related and informative,Police,Flood,dispatch
2.95E+17,RT @autALERT: #QLDFLOOD #queensland Premier Campbell Newman: ** PARENTS REMINDED TO KEEP CHILDREN AWAY FROM CREEKS and #STORM WATER DRAI ...,Media,Caution and advice,Related - but not informative,Other,Flood,other
2.95E+17,RT @QldSES: RT @rrcouncil: If you have your car at the #Rockhampton Airport please move it asap! the car park is likely to flood. #BigWet,Government,Caution and advice,Related and informative,Police,Flood,TCSU
2.95E+17,RT @resourceafflict: More news on our #NCCARF report RT: @ozmining News: Queensland mines were not ready for floods http://t.co/h3xrd0bG ...,Media,Caution and advice,Related and informative,Police,Flood,DIspatch
2.95E+17,The State Govt has ordered SEQ Water to release water from WIvenhoe to reassure residents. http://t.co/ZG7Qlk8L #bigwet,Media,Other Useful Information,Related and informative,Police,Flood,dispatch
2.95E+17,Rescues underway as central Qld floods - Herald Sun http://t.co/xoqPNlTn,Media,Donations and volunteering,Related and informative,police/ems,Flood,dispatch/cert
2.95E+17,RT @TripleMBrisbane: Want to know when the #BigWet will affect you? Sign up to Brisbane's Early Warning Alert Service:  http://t.co/FBkx ...,Media,Caution and advice,Related and informative,Other,Flood,other
2.95E+17,i wonder if queensland is going to have another one of those times where it floods for a whole week before school starts,Outsiders,Other Useful Information,Related - but not informative,Other,Flood,other
2.95E+17,Twenty rescued as floods sweep northeast Australia http://t.co/ClwzTf52,Media,Affected individuals,Related and informative,Police,Flood,dispatch/cert
2.95E+17,Wow! So much water on the roads #bigwet,Eyewitness,Other Useful Information,Related - but not informative,Other,Flood,other
2.95E+17,VIDEO: Tropical storm strikes Queensland: Tropical Storm Oswald's heavy rains have caused record amounts of flooding to Queensland.,Media,Other Useful Information,Related and informative,Police,Flood,dispatch
2.95E+17,VIDEO: Tropical storm strikes Queensland: Tropical Storm Oswald's heavy rains have caused record amounts of flooding to Queensland.,Outsiders,Other Useful Information,Related and informative,Police,Flood,dispatch
2.95E+17,"RT @AJEnglish: RT @AJEWeather The remains of Tropical Cyclone #Oswald trigger widespread flooding in #Queensland, #Australia: http://t.c ...",Media,Other Useful Information,Related and informative,Police,Flood,dispatch
2.95E+17,can we please just have one nice Australia Day. Past two years were floods and now cyclone warning yay -.-,Outsiders,Not applicable,Related - but not informative,Other,Flood,other
2.95E+17,BANANA SHIRE - CALLIDE CREEK - Get to higher ground now http://t.co/MESU3ZVy #bigwet #qldfloods #qld,Media,Caution and advice,Related and informative,police,Flood,dispatch
2.95E+17,RT @tegangeorge: “@cycloneupdate: Emergency flood alert for Callide Crk - residents to move to higher ground #bigwet #qld”,Media,Caution and advice,Related and informative,police,Flood,dispatch
2.95E+17,Left it too late to build an Ark. #Bigwet,Eyewitness,Other Useful Information,Related - but not informative,other,Flood,other
2.95E+17,RT @AJEWeather: #Queensland hit by flash flooding. Brisbane is next in line: http://t.co/dE6XG4vh,Media,Other Useful Information,Related and informative,Police,Flood,dispatch
2.95E+17,"Hey @optus,,, no service in Boyne/Tannum Qld... Too wet and windy ?? #bigwet #flatmatestelstrabroadbandworking #howtocontactwifey??",Eyewitness,Infrastructure and utilities,Related and informative,Other,Flood,other
2.95E+17,"No Evey. Australia is being 'attacked' by floods, not slugs.",Not labeled,Not labeled,Not related,other,Flood,other
2.95E+17,Record floods in #Queensland #Australia #bigwet “@QldFire: A flooding EMERGENCY ALERT has been issued for Gladstone.  http://t.co/LaADffQO”,Media,Caution and advice,Related and informative,Police,Flood,dispatch
2.95E+17,Live coverage: SE Qld on flood alert - ABC Online: http://t.co/KzizYnK4.auLive coverage: SE Qld on flood alertABC... http://t.co/ISCcbNw9,Media,Caution and advice,Related and informative,Police,Flood,dispatch
2.95E+17,RT @QPSmedia: A heads up for boaties in SEQ if you haven’t already now is the time to check those moorings or anchors! #bigwet,Media,Caution and advice,Related and informative,Other,Flood,other
2.95E+17,BOM update: 26/07:59 EST Flood Warning - Fitzroy River (QLD) http://t.co/eTrDwncv,Media,Caution and advice,Related and informative,Police,Flood,dispatch
2.95E+17,QPS Facebook page has changed URL since two years ago.  Good resource for #bigwet #qldfloods information.  New page: http://t.co/RiCfeTa6,Outsiders,Other Useful Information,Related and informative,Other,Flood,other
2.95E+17,"HAPPY AUSTRALIA DAY! My favourite holiday of the Year! Even with the Bush fires, cyclones, heat waves and floods;... http://t.co/7AJVtAgL",Not labeled,Not labeled,Not related,Other,Flood,other
2.95E+17,Fires / floods / cyclones - Happy 'Australia Day' Aussies.,Outsiders,Other Useful Information,Related - but not informative,Other,Flood,other
2.95E+17,RT @benwillbond: To all you guys down under. Happy Australia Day! Hearing some terrible news of floods and fires so sending best wishes.,Outsiders,Sympathy and support,Related - but not informative,Other,Flood,other
2.95E+17,"Update. We have two road crashes, Peachester Road, QFRS responding Horsecamp Road Swiftwater incident #bigwet",Government,Affected individuals,Related and informative,Police,Flood,TCSU
2.95E+17,"RT @OKCStormWatcher: Emergency flood alerts issued for towns in Queensland, Australia; residents urged to get to higher ground - @SBSNew ...",Media,Caution and advice,Related and informative,Police/Firefighter,Flood,dispatch
2.95E+17,#australiaday #flag #aussie #australia #aussiepride #iphone5 #hdr2 #water #rain #bigwet http://t.co/jxX4ZyRH,Not labeled,Not labeled,Not applicable,Other,Flood,other
2.95E+17,#leimo http://t.co/6AQgXb47 Qld residents prepare for storm tides: EMERGENCY flood alerts ha... http://t.co/IxyvDzD8 @Leimo @crowealexand,Outsiders,Caution and advice,Related and informative,Police,Flood,dispatch
2.95E+17,RT @belungerer: @Boopio can we borrow him? there's a leak in Wivenhoe Dam he would bung nicely :) #Qldfloods,Eyewitness,Other Useful Information,Related and informative,Other,Flood,other
2.95E+17,RT @Pollytics: Qld coastal cities face a 1 in 100 year flood. Haven't had one of them for at least 3 years. But as you were - no climate ...,Media,Caution and advice,Related and informative,Other,Flood,other
2.95E+17,"FLOOD WARNING FOR THE CONNORS, ISAAC, DON, DAWSON AND FITZROY RIVERS #bigwet http://t.co/ywY0omEf Issued at 12:29... http://t.co/byTXn2uu",Media,Caution and advice,Related and informative,Police,Flood,dispatch
2.95E+17,Reports of Road Traffic Crash ▶ Possible Entrapment ▶ Canando St &amp; Daguilar Hwy Woodford http://t.co/tCt8ViF8 #bigwet,Media,Caution and advice,Related and informative,police,Flood,TCSU
2.95E+17,Reports of Road Traffic Crash ▶ Nr Keefton Rd Bruce Hwy Gympie http://t.co/M7tmbxka #bigwet http://t.co/AZkjE1Zs,Media,Infrastructure and utilities,Related and informative,Police,Flood,TCSU
2.95E+17,RT @etuqldnt: ETU members @ Stanwell Power Station keeping the lights on in difficult conditions http://t.co/2rOFyyyI #qldpol #bigwet #q ...,Government,Infrastructure and utilities,Related and informative,other,Flood,other
2.95E+17,RT @BOMQld: BOM update: 26/12:42 EST Flood Warning - Burnett River (QLD) http://t.co/D4KNydUa,Government,Caution and advice,Related and informative,police,Flood,dispatch
2.95E+17,Homes spared from flooding for now - Sydney Morning Herald http://t.co/M4rcPw0Y #qld,Media,Infrastructure and utilities,Related and informative,Police,Flood,dispatch
2.95E+17,Yeaa buddy #straya #sausagerolls #triplej #hottest100 #brisbane #bigwet #bbq  #australiaday #nofilter http://t.co/TWrVSIfp,Not labeled,Not labeled,Not related,Other,Flood,other
2.95E+17,BREAKING: @theqldpremier Premier says Situation has deteriorated in Central Qld. Gladstone has been Disaster Declared #bigwet,Government,Caution and advice,Related and informative,Police,Flood,dispatch
2.95E+17,Premier Newman: weather situation has deteriorated. #bigwet,Government,Caution and advice,Related and informative,Police,Flood,dispatch
2.95E+17,"Newman says Bundaberg has been hit by a tornado. Buildings damaged, power lines down. Disaster declared. #bigwet",Outsiders,Infrastructure and utilities,Related and informative,Police/Firefighter,Flood,dispatch/USAR
2.95E+17,Disaster declared in #bundaberg region after damage from #minitornado #bigwet,Outsiders,Other Useful Information,Related and informative,Police/Firefighter,Flood,dispatch/USAR
2.95E+17,RT @GloomyMushroom: Wow a mini tornado in Queensland and flooding. Can that now be declared as the unluckiest state in Australia now?,Eyewitness,Other Useful Information,Related - but not informative,Other,Flood,other
2.95E+17,RT @SimonPalan: QLD premier Campbell Newman on @ABCNews24 I'm determined to ensure that this flooding won't be similar to the flooding  ...,Media,Other Useful Information,Related and informative,other,Flood,other
2.95E+17,@ABCFarNorth why do the ABC presenters continually refer to rain fall using inches? How long has Aust. been metric? Catch up time!#bigwet,Media,Not applicable,Related - but not informative,Other,Flood,other
2.95E+17,BURNETT HEADS - REMAIN INDOORS - Tornadoes / Waterspouts in your region NOW #qld #qldfloods #bigwet,Media,Caution and advice,Related and informative,Police,Flood,dispatch
2.95E+17,RT @QPSmedia: Confirmed tornado at BURNETT HEADS. Residents should REMAIN INDOORS. #bigwet,Media,Caution and advice,Related and informative,Police,Flood,dispatch
2.95E+17,RT @mackiemarsellos: Trampoline stuck in the top of power pole. Unbelievable #Bargara #bigwet http://t.co/cCV6LYbD,Eyewitness,Infrastructure and utilities,Related and informative,Police,Flood,dispatch
2.95E+17,"Sheer genius, satire on the flood of patriotic nonsense put out for Australia Day.  Watch and laugh! http://t.co/XbhZLpd8",Not labeled,Not labeled,Not related,Other,Flood,other
2.95E+17,RT @QPSmedia: Residents in the Bundaberg area need to REMAIN INSIDE. Tornado activity can be unpredictable &amp; destructive. #bigwet #t ...,Media,Caution and advice,Related and informative,Police,Flood,dispatch
2.95E+17,RT @cycloneupdate: Attention Media. STOP referring to Tornadoes as Mini they either ARE a Tornado or they ARE NOT a Tornado. #bigwet # ...,Eyewitness,Other Useful Information,Related - but not informative,Other,Flood,other
2.95E+17,"Of wtf, Queensland, your call centre doesn't help us the fuck out, why are we getting slammed with YOUR flood calls!?",Outsiders,Not applicable,Related and informative,Other,Flood,other
2.95E+17,Tonight in 7 News: Bundaberg a disaster zone as a string of tornadoes rip through the area  #bigwet,Media,Other Useful Information,Related and informative,Police/Firefighter,Flood,dispatch/USAR
2.95E+17,RT @abcwidebay: You'll find a gallery of photos from across the Wide Bay here #Bargara #bigwet http://t.co/7VGjyENc @abcnews,Media,Other Useful Information,Related and informative,Other,Flood,other
2.95E+17,"RT @ErgonEnergy: Bundaberg, the Bargara and Burnett Heads coastal area could be without power for up to 48hrs #bigwet",Media,Infrastructure and utilities,Related and informative,Police,Flood,dispatch
2.95E+17,RT @QPSmedia: Keep up-to-date with the 2 Severe Weather Warnings current for Qld. #bigwet #tornado http://t.co/7DIJumMV,Government,Caution and advice,Related and informative,Other,Flood,other
2.95E+17,RT @qpsmedia: BOM: Radar suggests strong possibility of tornado 30km W of Maryborough moving SSW at 50km/h #bigwet #tornado,Media,Caution and advice,Related and informative,Other,Flood,other
2.95E+17,RT @cycloneupdate: 6:20PM EST Police: REPORTS OF ANOTHER TORNADO AT BURNETT HEADS. RESIDENTS REMAIN INSIDE. #bigwet #tornado,Government,Caution and advice,Related and informative,Other,Flood,other
2.95E+17,Severe Weather Warning issued for #Scenicrim #bigwet http://t.co/S3OVXd0D,Media,Caution and advice,Related and informative,Police,Flood,dispatch
2.95E+17,Amazed &amp; shocked at flood images from home on SM. v relieved @jeanieparadise seems to have been spared tornadoes at her place too.#qldflood,Outsiders,Affected individuals,Related - but not informative,Other,Flood,other
2.95E+17,"@LisaGaglione72 lol we are getting 300mm plus, even more tomorrow, in some parts of qld there has been tornados, flooding its crazy",Eyewitness,Affected individuals,Related and informative,other,Flood,other
2.95E+17,RT @SummersAnne: QLD premier Campbell Newman I'm determined to ensure that this flooding won't be similar to the flooding of 2011. Kin ...,Media,Other Useful Information,Related and informative,other,Flood,other
2.95E+17,RT @QPSmedia: Non-essential travel on the Sunshine Coast tomorrow morning should be cancelled. #bigwet,Media,Caution and advice,Related and informative,other,Flood,other
2.95E+17,Police: Fast stream rises are continuing across the Baffle Creek catchment. Major flooding is rising at Mim... http://t.co/DlWcSq0c #qld,Media,Caution and advice,Related and informative,Police/Firefighter,Flood,dispatch/USAR
2.95E+17,RT @shelleylloydabc: Queensland's rainfall outlook in one animated map http://t.co/9SjKKYDt @abcnews #bigwet,Media,Other Useful Information,Related and informative,Police,Flood,dispatch
2.95E+17,RT @QldSES: Help us update our #bigwet Google map. Send your flood and weather photos to us as a private message or tweet to... http://t ...,NGOs,Other Useful Information,Related and informative,Police,Flood,dispatch
2.95E+17,Come on ex tc Oswald show us what you've got. Strange on/off winds through the house with the windows all shut! #bigwet #tornado,Eyewitness,Other Useful Information,Related - but not informative,Other,Flood,other
2.95E+17,RT @joshbavas: This new satellite image shows the sheer size of the system moving across Queensland right now. #bigwet http://t.co/mOgO8dw4,Media,Other Useful Information,Related and informative,Other,Flood,other
2.95E+17,The Banana Regional Council urging people in the low-lying areas of Biloela in C Qld to evacuate to higher ground @abcnews #bigwet,Media,Caution and advice,Related and informative,Police/Firefighter,Flood,dispatch/USAR
2.95E+17,RT @QPSmedia: EMERGENCY ALERT - Biloela. People in low-lying areas of town should move to higher ground or the Civic Centre. #bigwet,Media,Caution and advice,Related and informative,Police/Firefighter,Flood,dispatch/USAR
2.95E+17,@robkiddaus the upside to an all nighter is no 4am alarm clock! #bigwet #zinccq #Gladstone #allnightlong,Not labeled,Not labeled,Not related,Other,Flood,other
2.95E+17,RT @QPSmedia: #bigwet  Burrum Heads has just had some severe winds. Rpt of one house with damage. Call SES 132 500 or... http://t.co/g8D ...,Media,Other Useful Information,Related and informative,Police/Firefighter,Flood,dispatch/USAR
2.95E+17,RT @lrts8501: #LRTS Demands Progress! http://t.co/a8lO4RGy #bigwet,Not labeled,Not labeled,Not related,Other,Flood,other
2.95E+17,RT @SEQincidents: Report of Fire Services Incident Swiftwater Vehicle rollover in floodwater Gympie Woolooga Road Widgee #bigwet,NGOs,Infrastructure and utilities,Related and informative,Police/Firefighter,Flood,dispatch/USAR
2.95E+17,RT @joshbavas: This new satellite image shows the sheer size of the system moving across Queensland right now. #bigwet http://t.co/mOgO8dw4,Media,Other Useful Information,Related and informative,Other,Flood,other
2.95E+17,Wet wet wet and getting wetter!  10 Day Rain &amp; Wind Forecast Models https://t.co/LPp3NRp8 #BIGWet #SEQLD #GoldCOast http://t.co/Su37kMdm,Eyewitness,Other Useful Information,Related and informative,Other,Flood,other
2.95E+17,RT @brucemills: Live alerts from Qld Gov on current emergency available at http://t.co/MCAP1pQF #bigwet #qldflood #tornado,Government,Caution and advice,Related and informative,Other,Flood,other
2.95E+17,#QLDfloods: Authorities are warning of tornadoes for #SunshineCoast &amp; #Brisbane. We are live to #Brisbane next http://t.co/XirK70Fe,Media,Caution and advice,Related and informative,Police,Flood,dispatch
2.95E+17,RT @QPSmedia: #bigwet Don't forget to check out latest road closure info for Qld from the Traffic &amp; Travel site  or call 131940 http ...,Media,Infrastructure and utilities,Related and informative,Police,Flood,TCSU
2.95E+17,RT @ABCNews24: #QLDfloods: Authorities are warning of tornadoes for #SunshineCoast &amp; #Brisbane. We are live to #Brisbane next http:/ ...,Media,Caution and advice,Related and informative,Other,Flood,other
2.95E+17,Where is flooded today? #bigwet,Outsiders,Other Useful Information,Related - but not informative,Other,Flood,other
2.95E+17,A shout-out to our emergency services for their amazing efforts so far. QLD loves you! @QPSmedia @QldFire @QldAmbulance @QldSES #bigwet #qld,Outsiders,Donations and volunteering,Related - but not informative,other,Flood,other
2.95E+17,Cars completely covered at work yard on Walla Street. #bigwet #bundaberg http://t.co/uNYyuoqJ,Eyewitness,Infrastructure and utilities,Related and informative,other,Flood,other
2.95E+17,Can we not just have some sun now.  #bigwet,Not labeled,Not labeled,Not related,other,Flood,other
2.95E+17,RT @ABCNews24: #QLDfloods watch: Authorities are preparing for tornadoes in southeast Queensland. We have more from #Brisbane http://t.c ...,Media,Caution and advice,Related and informative,police,Flood,dispatch
2.95E+17,"Love the Campmaster portable stove, here it is pumping out espressos despite no power #bigwet #finallymustinstallgas http://t.co/BdaHeSKm",Eyewitness,Infrastructure and utilities,Related and informative,other,Flood,other
2.95E+17,More wet-weather pics. #bigwet #HerveyBay http://t.co/m3OYUj0m,Media,Other Useful Information,Related - but not informative,other,Flood,other
2.95E+17,"With heavy rainfall, basement car parks can be flooded. If you live in a high rise with such a car park, please be aware. #bigwet",NGOs,Caution and advice,Related and informative,other,Flood,other
2.95E+17,RT @QPSmedia: FULL FLOOD WARNING FOR BURNETT RIVER: http://t.co/RUq9Fls8 #bigwet,Media,Caution and advice,Related and informative,police,Flood,dispatch/USAR
2.95E+17,RT @ABCNews24: #QLDfloods: Authorities are warning of tornadoes for #SunshineCoast &amp; #Brisbane. We are live to #Brisbane next http:/ ...,Media,Caution and advice,Related and informative,police,Flood,dispatch
2.95E+17,RT @Philippa_Kate: Cars completely covered at work yard on Walla Street. #bigwet #bundaberg http://t.co/uNYyuoqJ,Eyewitness,Other Useful Information,Related and informative,Police/Firefighter,Flood,dispatch/USAR
2.95E+17,Hope our fellow country folk in Queensland are keeping safe after those terrible tornados &amp; flooding. Extreme weather in Aus - go figure.,Outsiders,Sympathy and support,Related - but not informative,other,Flood,other
2.95E+17,Just saw a bird fall out of the sky #bigwet,Not labeled,Not labeled,Not related,other,Flood,other
2.95E+17,"RT @reeseatomic: to all my QLD friends, PLEASE stay safe. the rest of australia will be thinking of you #bigwet @QLDfloods",Outsiders,Sympathy and support,Related - but not informative,other,Flood,other
2.95E+17,RT @dingram: The Australian Govt has an official 'Disaster Watch' app for iOS and Android. Details at http://t.co/UepnukBx #bigwet,Government,Caution and advice,Related and informative,other,Flood,other
2.95E+17,RT @Can_do_Campbell: Genius ! RT “@ewortho: @ebonycavallaro beat my high tech iPad water proofing technique! #bigwet http://t.co/KstnR6Vo”,Not labeled,Not labeled,Not related,other,Flood,other
2.95E+17,Commissioner Stewart says it's absolute lunacy to be driving through flooded creeks. Speaking with @7NewsBrisbane now #bigwet,Media,Caution and advice,Related and informative,Police,Flood,dispatch
2.95E+17,RT @PeterPyke: Warrego Alert: Truckies reporting Highway east of Dalby starting to fall apart. #bigwet #qldfloods,Outsiders,Infrastructure and utilities,Related and informative,Police,Flood,TCSU
2.95E+17,@ednaqonz are you still snowing? because meanwhile in Australia we are having tornadoes and a lot of flooding,Outsiders,Other Useful Information,Related - but not informative,Other,Flood,other
2.95E+17,Swollen drain at Nundah #bigwet http://t.co/3YZz6WDl,Not labeled,Not labeled,Not related,Police,Flood,dispatch
2.95E+17,#bigwet . Sex aint any better than love,Not labeled,Not labeled,Not related,other,Flood,other
2.95E+17,Army on standby amid #Qld flood crisis http://t.co/8nd3E1Xy #tornados #Brisbane,Outsiders,Donations and volunteering,Related and informative,Police,Flood,dispatch
2.95E+17,RT @abcwidebay: Sunshine Coast Airport has been closed today. All flights in and out are cancelled due to strong winds #QLD #bigwet,Media,Infrastructure and utilities,Related and informative,Police,Flood,dispatch
2.95E+17,"Stay away from fallen powerlines, warn others and call Triple Zero (000) or 13 16 70 to report them #bigwet",Government,Caution and advice,Related and informative,Other,Flood,other
2.95E+17,RT @ValeriaCheglov: Definitely not a white shirt day #bigwet,Not labeled,Not labeled,Not related,Other,Flood,other
2.95E+17,RT @QPSmedia: Non-essential travel on the Sunshine Coast tomorrow morning should be cancelled. #bigwet,Media,Caution and advice,Related and informative,other,Flood,other
2.95E+17,RT @mackiemarsellos: Trampoline stuck in the top of power pole. Unbelievable #Bargara #bigwet http://t.co/cCV6LYbD,Eyewitness,Other Useful Information,Related - but not informative,firefighter,Flood,USAR
2.95E+17,Made the right decision to leave. Heaps of fallen trees and a downed powerline made for the worst driving conditions I've been in #qldfloods,Eyewitness,Infrastructure and utilities,Related - but not informative,other,Flood,other
2.95E+17,RT @AaronLucasBris: PHOTO: Brisbane River almost bursting its banks at Bulimba on high tide. #qldflooding #bigwet http://t.co/2PqnFMrM,Eyewitness,Infrastructure and utilities,Related and informative,police,Flood,dispatch
2.95E+17,follow me on tumblr http://t.co/bciDTSds #tumblr #satan #allah #bigfun #sex #blah #bigwet #australia please RT. #retweet,Not labeled,Not labeled,Not related,other,Flood,other
2.95E+17,"During severe weather, you may need to provide first aid while waiting on emergency services - have a first aid kit handy #1staid4 #bigwet",NGOs,Caution and advice,Related and informative,EMS,Flood,cert
2.95E+17,Laughing my butt away from http://t.co/xkam57SB  #bigwet,Not labeled,Not labeled,Not related,other,Flood,other
2.95E+17,RT @StJohnAmbQld: RT @SESBrisbane Is your mobile phone fully charged? Do you have emergency numbers saved in it? #bigwet #qld #qldfloods,NGOs,Other Useful Information,Related - but not informative,other,Flood,other
2.95E+17,And @BakedRelief is live. Pls let them know where they can help. #bakedrelief #bigwet,NGOs,Donations and volunteering,Related - but not informative,other,Flood,other
2.95E+17,Haha!! - this really is soooo insane!  #bigwet http://t.co/j3Dzfqkg,Not labeled,Not labeled,Not related,other,Flood,other
2.95E+17,"RT @QPSmedia: Bundaberg North residents please evacuate immediately to Civic Centre, N Bundaberg SS or friends &amp; relatives #bigwet",NGOs,Caution and advice,Related and informative,Police/Firefighter,Flood,dispatch/USAR
2.95E+17,Did You Check This Out Yet? Jessica screaming about old fight again!!! http://t.co/UHRQlrXL  #bigwet,Not labeled,Not labeled,Not related,other,Flood,other
