Tweet ID,Tweet_Text,Information_Source,Information_Type,Informativeness,First_Responder,Disaster_Type,Secondary_Annotation
3.48E+17,RT @ChrisScottWx: RT @echo_bryanpass Motorists contend with cascading water over Highway 3 by Crowsnest Lake #abflood http://t.co/4oOJkshOC4,Media,Not applicable,Related and informative,Police,Flood,TCSU
3.48E+17,Evac order only for affected areas or entire neighborhood (eg mission at 19 ave)?  @calgarypolice #yycflood map http://t.co/n6WhiwPzXD,Government,Caution and advice,Related and informative,Police,Flood,dispatch
3.48E+17,Rainfall warning ended for Calgary but flooding potential still exists: http://t.co/4KwPzRMZHP #yyc @ctvnews,Media,Caution and advice,Related and informative,Police,Flood,dispatch
3.48E+17,RT @Edmontonsun: #StateofEmergency in southern Alberta. Hwy's closed evecuations ongoing Rain continues #Flood  http://t.co/Y0n6Qnp3LG http…,Government,Infrastructure and utilities,Related and informative,Police,Flood,TCSU
3.48E+17,"RT @CgyCA: UPDATE: Erlton, Victoria Park, Cliff Bungalow and Inglewood added to #yyc evacuation order because of flooding. #abflood",Media,Caution and advice,Related and informative,police/ems,Flood,dispatch/cert
3.48E+17,"RT @CBCCalgary: City of Calgary expecting 75,000 to 100,000 people in #yyc will be forced from their homes because of flooding. #abflood",Media,Affected individuals,Related and informative,Police,Flood,dispatch
3.48E+17,"At risk of drowning today, heavy rain all night. Thank goodness I live high up on a hill. Be safe yall. #abflood #yyc #yycflood",Eyewitness,Sympathy and support,Related - but not informative,Other,Flood,other
3.48E+17,RT @yuppielove: emergency alert just came on the radio &amp; tv. Bowness &amp; Sunnyside on are on overland flooding alert. #yycflood #yyc,Eyewitness,Caution and advice,Related and informative,police/ems,Flood,dispatch/cert
3.48E+17,RT @weathernetwork: Insane photo of flooded parkade in Discovery Ridge via @GlobalCalgary: http://t.co/xAjppUJU6Y. #yyc #abflood,Media,Infrastructure and utilities,Related and informative,Other,Flood,other
3.48E+17,Bridge at Edworthy park #yycflood @ Edworthy Park http://t.co/wkkQLhftRj,Eyewitness,Infrastructure and utilities,Related and informative,Other,Flood,other
3.48E+17,"Wow, I've never seen the river this high before.  #abflooding #yycflood",Eyewitness,Affected individuals,Related - but not informative,Other,Flood,other
3.48E+17,Shakespeare in the park. #abflood http://t.co/XW4Fn27tVy,Eyewitness,Other Useful Information,Related - but not informative,Other,Flood,other
3.48E+17,RT @bpincott: @cityofcalgary: Maps of the Sunnyside and Bowness evacuations can be found here: http://t.co/qbFPVnl9vr #yycflood #yyccc,Government,Affected individuals,Related and informative,police/ems,Flood,dispatch/cert
3.48E+17,The pictures of the flood in Calgary and Southern Alberta is just so heartbreaking! #abflood #heartbreaking #staysafe,Outsiders,Sympathy and support,Related - but not informative,Other,Flood,other
3.48E+17,RT @consumersos: Praying for the people in my hometown #Calgary tonight as waters rise. My high school St.Mary's in flood Zone too....,Outsiders,Sympathy and support,Related - but not informative,Other,Flood,other
3.48E+17,RT @cityofcalgary: Due to rising water levels the lower deck of Centre Street bridge has been closed. Be careful #yycflood,Government,Infrastructure and utilities,Related and informative,Police,Flood,TCSU
3.48E+17,RT @Crackmacs: Bowness Park. Not much left #yyc #yycflood #abflood http://t.co/aVvCmLIXh7,Eyewitness,Infrastructure and utilities,Related and informative,Other,Flood,other
3.48E+17,RT @CBCMeg: Our @CBCCalgary building is in evacuation zone. Staff leaving now. We still have reporters &amp; shooters across SAb &amp; #yyc #abflood,Media,Infrastructure and utilities,Related and informative,Police,Flood,dispatch
3.48E+17,RT @katiessummers: @CalgaryPolice please keep us updated on when/if volunteers will be needed - I'd love to help in any way I can #abflood …,Government,Donations and volunteering,Related and informative,police/ems,Flood,dispatch/cert
3.48E+17,RT @tvchick13: City 8pm Update:  Roads in downtown core being closed.  Memorial Drive closed. #YYC #ABflood #flood,Media,Infrastructure and utilities,Related and informative,Police,Flood,TCSU
3.48E+17,RT @weathernetwork: AHS has released a Boil Water Advisory for the Calgary Zone. http://t.co/r4cc0t8eMP  #yyc #yycflood #abstorm #abflood (…,Media,Caution and advice,Related and informative,Police,Flood,dispatch
3.48E+17,RT @SAITPolytechnic: We've opened residences to those evacuated due to #yycflood. If you need lodging visit an #ABemerg Response centre fir…,Business,Donations and volunteering,Related and informative,police/ems,Flood,dispatch/cert
3.48E+17,RT @sassystuff: RT @AHS_media: City of Calgary NOT under boil water order. #yyc #abflood,Government,Not applicable,Related and informative,Police,Flood,dispatch
3.48E+17,Tornado warning in #edmonton then flood in #calgary? #thethingsidealwith #staysafe,Eyewitness,Other Useful Information,Related - but not informative,Police,Flood,dispatch
3.48E+17,RT @ShaneKeller: #HighRiver Man swims after his cat Momo.. #abflood #yycflood #incredible http://t.co/5SRjMiEjVP,Eyewitness,Affected individuals,Related - but not informative,Other,Flood,other
3.48E+17,Hard to believe 2 weeks ago I was in Calgary and it was beautiful.  I hope evryone keeps safe. #abflood,Outsiders,Sympathy and support,Related - but not informative,Other,Flood,other
3.48E+17,RT @nenshi: The City of Calgary newsroom is also a good source for the latest releases about #yycflood http://t.co/wA29b1US4g,Government,Caution and advice,Related and informative,Other,Flood,other
3.48E+17,"RT @CalgaryPolice: Many communities having power and gas cut-off. You may not see #yycflood, but you’ll have no utilities either. Please ev…",Government,Infrastructure and utilities,Related and informative,Police,Flood,dispatch
3.48E+17,This guy is telling it how it is! Hilarious. Be careful Calgary! Severe Thunderstorm Watch! http://t.co/BlAMOEdYrU via @youtube #flood #rain,Outsiders,Caution and advice,Related - but not informative,Police,Flood,dispatch
3.48E+17,Now there's bad flooding in #Alberta? Oh no... Thinking of my Western neighbours tonight! #floods,Outsiders,Sympathy and support,Related and informative,other,Flood,other
3.48E+17,RT @CalgaryPolice: Check here to see what areas of Montgomery must be evacuated: http://t.co/0p1PSfn001 #yycflood,Government,Caution and advice,Related and informative,police/ems,Flood,dispatch/cert
3.48E+17,#Abflood #cochrane #hwy22 wow! #yyc #flood #ab https://t.co/kvpJ9sg5lJ,Eyewitness,Infrastructure and utilities,Related - but not informative,Other,Flood,other
3.48E+17,"To everyone in southern #Alberta, stay safe and dry during this insane #flooding! For anyone in the affected areas, http://t.co/Z6Q5U9kKxI",Outsiders,Caution and advice,Related and informative,Other,Flood,other
3.48E+17,"Mandatory evacuations ordered in Calgary from flooding; 100,000 people may be affected http://t.co/MSnhzhpXdk",Government,Affected individuals,Related and informative,police/ems,Flood,dispatch/cert
3.48E+17,RT @PaulaTrotter: I just can't believe it. Stay safe everyone. #yycflood #downtownyyc #abflood http://t.co/SbtZ0VuZ9N,Outsiders,Sympathy and support,Related - but not informative,Other,Flood,other
3.48E+17,RT @CIAwesome: LIVE FEED: Bow River at the 10th Street bridge by Kensington http://t.co/LzQcBp31eD #yycflood #abflood via @GlobalCalgary,Media,Infrastructure and utilities,Related and informative,Other,Flood,other
3.48E+17,&lt;3 goes out to the folks in #Calgary. #abflood looks to be a bad one this time around. Hope the evacuees get out safe. #Canadianlove,Outsiders,Sympathy and support,Related and informative,Other,Flood,other
3.48E+17,RT @weathernetwork: RT @margovisser BOW CRESCENT FLOODING!! View from Silver Springs hill. #yycflood #bowness #calgary http://t.co/cJiCjvkO…,Media,Infrastructure and utilities,Related and informative,Police,Flood,dispatch
3.48E+17,RT @LX787SToms: There is a lower bridge deck on this bridge #abflood #yycflood http://t.co/8RITo19sHz,Eyewitness,Infrastructure and utilities,Related - but not informative,Other,Flood,other
3.48E+17,RT @smbyyc: PLEASE NOTE - #SMBYYC #41 has been CANCELLED!  Up to 100K ppl affected by #yycflood - we need ppl to stay safe! PLEASE RT,Eyewitness,Affected individuals,Related and informative,Police,Flood,dispatch
3.48E+17,RT @TELUS: RT @CalgaryPolice: Please evacuate the following areas of #yyc: http://t.co/v8cVAGCLxb #yycflood Please RT,Government,Caution and advice,Related and informative,Police/Firefighter,Flood,dispatch/usar
3.48E+17,RT @GlobalCalgary: MAPS: Evacuated areas in the city of Calgary: http://t.co/4thr9fCXmc #YYC #yycfloods,Media,Affected individuals,Related and informative,police/ems,Flood,dispatch/cert
3.48E+17,RT @donnamct: RT @smbyyc: PLEASE NOTE - #SMBYYC #41 has been CANCELLED!  Up to 100K ppl affected by #yycflood - we need ppl to stay safe! P…,Outsiders,Affected individuals,Related and informative,Other,Flood,other
3.48E+17,RT @cityofcalgary: City of Calgary NOT under boil water order. @AHS_media #yyc  http://t.co/6IYE7cHc16 #yycflood,Government,Caution and advice,Related and informative,Police,Flood,dispatch
3.48E+17,"RT @JeffALewis: Peace bridge again, looking southwest #yycflood http://t.co/QKcjwURw3h",Eyewitness,Infrastructure and utilities,Related - but not informative,Other,Flood,other
3.48E+17,RT @calgaryjournal: City of Red Deer declares state of emergency: http://t.co/XCBYOvSNeA #abflood #abstorm #yqf,Media,Caution and advice,Related and informative,police,Flood,dispatch
3.48E+17,"Now I will devoted my effort to keeping people up-to-date on the flooding in Alberta. Very sad, and I hope everyone is safe.",Outsiders,Sympathy and support,Related and informative,Other,Flood,other
3.48E+17,RT @MichelleRempel: Pictures are not worth the risk to your person or to our emergency responders. Avoid the river. #yycflood,Media,Caution and advice,Related and informative,Other,Flood,other
3.48E+17,RT @CBCMeg: Follow him: “@CstShaw: Taking over tweeting for @CalgaryPolice during #yycflood since we've reached twitter limit on our main a…,Government,Other Useful Information,Related and informative,Other,Flood,other
3.48E+17,“@GlobalEdmonton: Watch: Live stream of the Bow River: http://t.co/B3lLPh1ZbE #abflood”,Media,Other Useful Information,Related and informative,Other,Flood,other
3.48E+17,RT @CstShaw: Taking over the tweeting for @CalgaryPolice during #yycflood since we have reached the twitter limit on our main account. #yyc,Government,Other Useful Information,Related and informative,Other,Flood,other
3.48E+17,RT @NHLFlames: .@CalgaryPolice have exceeded their tweet limit - follow @CstShaw for #yycflood updates.,Outsiders,Other Useful Information,Related and informative,Other,Flood,other
3.48E+17,"RT @NavyBoy88: according to officials, Flooding in #yyc expected to reach 6 Ave, those not familiar with Calgary, that's roughly 1 km inlan…",Outsiders,Caution and advice,Related and informative,police/ems,Flood,dispatch/cert
3.48E+17,RT @TELUS: Big thanks to our team in #YYC who worked to fortify our network for #abflood - loads of sandbags! We will be monitoring it.,Business,Sympathy and support,Related - but not informative,Other,Flood,other
3.48E+17,RT @GlobalCalgary: UPDATE: The Calgary Drop-In Centre has been evacuated due to flooding concerns. #YYC #yycflood #abflood,Media,Infrastructure and utilities,Related and informative,police/ems,Flood,dispatch/cert
3.48E+17,"Stay safe, Alberta. #ABflood",Outsiders,Sympathy and support,Related - but not informative,Other,Flood,other
3.48E+17,RT @cityofcalgary: Please avoid downtown if you can tomorrow. There will be a number of road closures. #yycflood #yyc,Government,Caution and advice,Related and informative,Police,Flood,TCSU
3.48E+17,RT @nenshi: Please stay clear of downtown tomorrow (if you can). There will be a number of road closures. #yycflood #yyc,Government,Caution and advice,Related and informative,Police,Flood,TCSU
3.48E+17,RT @CstShaw: Thanks to @EdmontonPolice for sending your troops to help us with #yycflood #yyc,Government,Sympathy and support,Related - but not informative,Other,Flood,other
3.48E+17,"RT @nicolerrabbit: @sandraklis: The river now! Getting dark and headin for higher ground now, everyone stay safe! #yyc #yycflood http://t.…",Eyewitness,Infrastructure and utilities,Related and informative,police/ems,Flood,dispatch/cert
3.48E+17,RT @Daorcey: .@calgarytransit expecting service disruptions tomorrow http://t.co/NmNBVkT0MZ #yycflood,Business,Infrastructure and utilities,Related and informative,Police,Flood,TCSU
3.48E+17,RT @nenshi: Please stay clear of downtown tomorrow (if you can). There will be a number of road closures. #yycflood #yyc,Government,Caution and advice,Related and informative,Police,Flood,TCSU
3.48E+17,"RT @theturner: Among other odd details of the #abflood, let’s remember it was the night @CalgaryPolice went to Twitter jail.",Government,Other Useful Information,Related - but not informative,Other,Flood,other
3.48E+17,"RT @isosanity: Langevin Bridge, 10:30 PM #abflood #yycflood #yyc http://t.co/10qh8ZbdZr",Eyewitness,Infrastructure and utilities,Related and informative,Other,Flood,other
3.48E+17,RT @JoseCanseco: heart goes out to the flood victims in Alberta.  Praying for the rain to stop,Outsiders,Sympathy and support,Related - but not informative,Other,Flood,other
3.48E+17,"RT @EpochTimes: Canmore Flood Could Force 100,000 From Homes in Canada http://t.co/x3ULopkuoz | Epoch Times",Media,Affected individuals,Related and informative,police/ems,Flood,dispatch/cert
3.48E+17,RT @CalgaryPolice: And also evacuate this area of Bowness. #yycflood 2/2 http://t.co/hGZVoJaLJD,Government,Infrastructure and utilities,Related and informative,police/ems,Flood,dispatch/cert
3.48E+17,yep this is all i could think of haha stay safe errbody #yycfloods #yyc #abstorm #abfloods http://t.co/Aee01GPgkR,Outsiders,Sympathy and support,Related - but not informative,Other,Flood,other
3.48E+17,RT @acoyne: Two by two? @TonyHerald: Calgary Zoo is actually moving animals to higher ground now #yyc #abflood,Media,Other Useful Information,Related and informative,Other,Flood,other
3.48E+17,RT @downtowncalgary: Please be safe tonight and please work from home on Friday due to road closures w#yycflood http://t.co/G2eLGaAOgQ,Media,Infrastructure and utilities,Related and informative,Other,Flood,other
3.48E+17,"Good news from Okotoks, where the Sheep River appears to have peaked, waters receding: http://t.co/E79r5ZW110 #abflood",Outsiders,Infrastructure and utilities,Related and informative,Other,Flood,other
3.48E+17,@cityofcalgary @CalgaryPolice @CalgaryFire #yycflood Hope yyc Fire Department and EMS requested larger twitter traffic limit 4 future emrgnc,Government,Caution and advice,Related - but not informative,Other,Flood,other
3.48E+17,Lol Alberta flood 2013,Outsiders,Not applicable,Related - but not informative,Other,Flood,other
3.48E+17,@Premier_Redford expected to be touring High River and area tomorrow. #ABflood,Government,Other Useful Information,Related and informative,Other,Flood,other
3.48E+17,“@_Tosin: If any Hot Chicks in #Calgary Need lodging from #Flooding you can have my Bed I'll sleep on the Floor Tonight” #classy #pricesless,Outsiders,Donations and volunteering,Related - but not informative,Other,Flood,other
3.48E+17,RT @Daybreak_Dude: #dbn former host Russel Bowers joins the show to give us eyewitness account of #calgary flooding. #cbc,Media,Other Useful Information,Related and informative,Other,Flood,other
3.48E+17,RT @nenshi: Heads up! “@CstShaw: Taking over the tweeting for @CalgaryPolice during #yycflood - we reached the twitter limit on our main ac…,Government,Other Useful Information,Related and informative,Other,Flood,other
3.48E+17,RT @cityofcalgary: Reminder: ALL CBE and Catholic School Board schools closed.Please RT and let the children know. #yyc #yycflood,Government,Infrastructure and utilities,Related and informative,Police,Flood,TCSU
3.48E+17,RT @nenshi: Please stay clear of downtown tomorrow (if you can). There will be a number of road closures. #yycflood #yyc,Media,Caution and advice,Related and informative,Police,Flood,TCSU
3.48E+17,RT @harpoooon: I feel like nobody realized it was the first day of summer in Calgary #yycflood #notsummer,Eyewitness,Other Useful Information,Related - but not informative,Other,Flood,other
3.48E+17,RT @CIAwesome: ROAD CLOSURE: Many parts of Elbow Drive are under flood watch and are closed off. Stay away! Use alternate routes #abflood #…,Eyewitness,Caution and advice,Related and informative,Police,Flood,TCSU
3.48E+17,"RT @amandatem_: Today's most tweeted topics on my twitter: Calgary's flood, Instagram's Video and North West.",Outsiders,Other Useful Information,Related - but not informative,other,Flood,other
3.48E+17,"Thanks for making fun of us, Google. #jerks #yycflood http://t.co/aldZtV0KJA",Eyewitness,Other Useful Information,Related - but not informative,Other,Flood,other
3.48E+17,Pray for Alberta. #flood,Outsiders,Sympathy and support,Related - but not informative,Other,Flood,other
3.48E+17,Front page of http://t.co/IY2oAYnMRh lead story. Yikes. #yyc #yycflood,Media,Other Useful Information,Related and informative,Other,Flood,other
3.48E+17,RT @cityofcalgary: Reminder: ALL CBE and Catholic School Board schools closed.Please RT and let the children know. #yyc #yycflood,Government,Infrastructure and utilities,Related and informative,Police,Flood,TCSU
3.48E+17,RT @UnikornGirl: Shouldice Bridge is closed &amp; between 48 AV NW and Bearspaw Dam RD NW is closed #yycflood,Eyewitness,Infrastructure and utilities,Related and informative,Police,Flood,TCSU
3.48E+17,"RT @Metro_Nolais: Flyover into downtown off Memorial closed, downtown could be hit bad #yycflood",Media,Caution and advice,Related and informative,Police,Flood,TCSU
3.48E+17,"RT @cnnbrk: Mandatory evacuations in 20 communities in Alberta because of flooding; 100,000 could evacuate in Calgary. http://t.co/rcrPB3MC…",Media,Affected individuals,Related and informative,police/ems,Flood,dispatch/cert
3.48E+17,"RT @popingay: Feels strange being evacuated from the 33rd floor. Trust me, if the water gets there we're all screwed. #yyc #yycflood #abflo…",Eyewitness,Affected individuals,Related - but not informative,Other,Flood,other
3.48E+17,RT @codyincalgary: Avoid everything that is non-essential tomorrow and don't go anywhere if you don't have to. #yycflood,Eyewitness,Caution and advice,Related and informative,Other,Flood,other
3.48E+17,@CstShaw What is happening to the animals at the zoo? #yycflood,Government,Affected individuals,Related - but not informative,Other,Flood,other
3.48E+17,A tribute to #Calgary #yyc #flooding #Okotoks  http://t.co/ifY49PPq2f,Outsiders,Sympathy and support,Related - but not informative,Other,Flood,other
3.48E+17,“@4theluvoffooty: YYC you're in good hands. One of the best mayors out there #abflood” @nenshi,Eyewitness,Sympathy and support,Related - but not informative,Other,Flood,other
3.48E+17,Flood in Alberta and the miami heat wins the nba finals...and also a baby named north west #whatajoke #yycflood #NBA,Not labeled,Not labeled,Not related,Other,Flood,other
3.48E+17,"RT @calgarysun: Please stay safe, everyone! Calgary Sun reporter will be staffing City flood briefings this morning &amp; tweeting from there. …",Media,Sympathy and support,Related - but not informative,Other,Flood,other
3.48E+17,RT @SAITPolytechnic: We've opened residences to those evacuated due to #yycflood. If you need lodging visit an #ABemerg Response centre fir…,Government,Donations and volunteering,Related and informative,police/ems,Flood,dispatch/cert
3.48E+17,RT @ReidFiest: Driving in Kensington. All the power is off. Weird scene. No flooding yet. #yycflood http://t.co/RFIzqMcEVX,Eyewitness,Other Useful Information,Related and informative,police/ems,Flood,dispatch/cert
3.48E+17,RT @CalgaryPolice: Thank you #yyc for the kind compliments this evening. They will help us go through the night. #yycflood,Government,Sympathy and support,Related - but not informative,Other,Flood,other
3.48E+17,ALBERTA FLOODING - Canmore Bragg Creek High River Floods Calgary 2013 Fl...: http://t.co/jh0ud0Gtos via @youtube  النهر انجن,Eyewitness,Other Useful Information,Related and informative,Police,Flood,dispatch
3.48E+17,Haven't heard much about the homeless during #yycflood. Glad @calgarydropin is looking out for them tonight.,Outsiders,Affected individuals,Related and informative,other,Flood,other
3.48E+17,RT @Nishnabi: Alberta gas leak continues as extreme flooding prevents shutdown http://t.co/ehfwzQGLLW,Media,Infrastructure and utilities,Related and informative,police/ems,Flood,dispatch/cert
3.48E+17,This is gonna be a boring weekend if I can't go downtown to drink #yycflood #firstworldproblems,Eyewitness,Not applicable,Related - but not informative,Other,Flood,other
3.48E+17,"As many as 100,000 people could be forced from their homes by heavy flooding in western Canada. Water levels peak today at noon.",Outsiders,Caution and advice,Related and informative,police/ems,Flood,dispatch/cert
3.48E+17,RT @TheHarperGov: My PMO working furiously tonight  to reveal the truth of Justin Trudeau's connection to southern Alberta flooding.,Government,Not applicable,Related - but not informative,Other,Flood,other
3.48E+17,"Flooding may force 100,000 from west Canada homes - http://t.co/rlkLKZH9pn",Media,Affected individuals,Related and informative,police/ems,Flood,dispatch/cert
3.48E+17,"#news Canada floods 'could force 100,000 from homes': As many as 100,000 people could be forced to fle... http://t.co/RAk5IenM37 #follow",Media,Affected individuals,Related and informative,police/ems,Flood,dispatch/cert
3.48E+17,"RT @GlobalParker: An up close look at the centre street bridge, flowing through lower deck. Courtesy: Alex Halat #yycflood http://t.co/a9H8…",Eyewitness,Infrastructure and utilities,Related and informative,other,Flood,other
3.48E+17,The city's @stsomers says a number of bridges (especially around the core) are closed. Bridges along Deerfoot being assessed. #yycflood,Government,Infrastructure and utilities,Related and informative,Police,Flood,TCSU
3.48E+17,RT @CalgaryPolice: Clarifying a rumour for #yyc. There are NO zoo animals being sheltered at the Courts. #yycflood,Government,Other Useful Information,Related and informative,Other,Flood,other
3.48E+17,"OODA Loop: West Canada flooding forces 100,000 to flee homes | http://t.co/4p8cFYDNkK",Media,Affected individuals,Related and informative,police/ems,Flood,dispatch/cert
3.48E+17,Alberta awakes to more rain as flood crests near http://t.co/EjLryIJBEF #yeg,Media,Other Useful Information,Related and informative,Police,Flood,dispatch
3.48E+17,"Straight from @nenshi , to ALL Calgarians: Avoid ALL Travel that is not absolutely necessary #Calgary #abflood",Media,Caution and advice,Related and informative,Police,Flood,dispatch
3.48E+17,"West Canada flooding forces 100,000 to flee homes http://t.co/u4ouLBYohe (via @news360)",Media,Affected individuals,Related and informative,police/ems,Flood,dispatch/cert
3.48E+17,"RT @FineDinerYYC: Apologies friends but, we will be closed today. Inglewood is shut down. #yycflood",Business,Infrastructure and utilities,Related and informative,Other,Flood,other
3.48E+17,"RT @Greenpeace: Heavy flooding in Canada may force 100,000 people to leave their homes: http://t.co/Xl2LaXTC5W #ClimateChange",NGOs,Affected individuals,Related and informative,police/ems,Flood,dispatch/cert
3.48E+17,Unreal situation with all the flooding in Calgary. Grateful that my home is safe.,Eyewitness,Sympathy and support,Related - but not informative,Other,Flood,other
3.48E+17,RT @RosaHwangCTV: Stunning images from the #YYCFlood zone: http://t.co/uKYdGgHLt2 #Calgary,Media,Other Useful Information,Related and informative,Other,Flood,other
3.48E+17,RT @cityofcalgary: For mandatory evacuation information including locations and maps check here regularly: http://t.co/aDxK0wsErR #yycflood,Government,Caution and advice,Related and informative,police/ems,Flood,dispatch/cert
3.48E+17,"RT @TPM: PHOTO: Extreme flooding in Canada may force 100,000 from homes today. This man swims after his cat: http://t.co/0smvIEahzN",Eyewitness,Affected individuals,Related and informative,police/ems,Flood,dispatch/cert
3.48E+17,RT @buzzbishop: This Is NOT how you win friends. #wtf #yycflood MT @CalgaryParking: regular parking rates are in effect today.,Business,Other Useful Information,Related and informative,Other,Flood,other
3.48E+17,"RT @canadogreg: Must see flooding pic from High River, AB RT @NatashaChiam: RT @tracyohn: High River #abstorm #abflood http://t.co/x80e0Uv8…",Eyewitness,Infrastructure and utilities,Related and informative,Other,Flood,other
3.48E+17,WATCH: House floats down river during Alberta flood http://t.co/0Z6r47EKDy,Media,Infrastructure and utilities,Related and informative,other,Flood,other
3.48E+17,RT @jengerson: 2nd Ave. #yycflood http://t.co/3c4CelUTTH,Eyewitness,Infrastructure and utilities,Related and informative,Other,Flood,other
3.48E+17,RT @CalgaryPolice: Clarifying a rumour for #yyc. There are NO zoo animals being sheltered at the Courts. #yycflood,Government,Other Useful Information,Related and informative,Other,Flood,other
3.48E+17,RT @yuppielove: OMG! “@aimeedodge: @EmilyMcTeer “@KB_Dutch: #yyccc #yycflood corner of 17 and Macleod  @ 6:30 am June 21.http://t.co/lo8cLX…,Eyewitness,Not applicable,Related and informative,Other,Flood,other
3.48E+17,"RT @calgaryherald: Stay away from downtown, says #yyc mayor. Latest news here: http://t.co/ktTk48cQKo #yycflood Stay informed for free.",Media,Caution and advice,Related and informative,Police,Flood,TCSU
3.48E+17,RT @weathernetwork: RT @fionnscalgary looking at bowness park flooding http://t.co/0uyYizd6po #yycflood,Media,Infrastructure and utilities,Related and informative,Other,Flood,other
3.48E+17,RT @YahooNews: WATCH: House washed away by flooding river in southern Canada crashes into bridge http://t.co/AxCm5S8N7o,Media,Infrastructure and utilities,Related and informative,other,Flood,other
3.48E+17,Praying for Alberta. #flooding,Outsiders,Sympathy and support,Related - but not informative,Other,Flood,other
3.48E+17,To all my friends in Calgary &amp; Alberta. Stay dry! City remains on flood alert from rising rivers  http://t.co/poirfkcrLN via @CTVCalgary,Outsiders,Sympathy and support,Related and informative,Other,Flood,other
3.48E+17,Has there been any reported deaths as a result of the floods? #abflood #yyc,Outsiders,Affected individuals,Related - but not informative,Police,Flood,dispatch
3.48E+17,Alberta floods: How did it happen?  ...   http://t.co/7SnQIHQ4UN via @weathernetwork,Media,Other Useful Information,Related and informative,Other,Flood,other
3.48E+17,RT @MariekeWalsh: Wow! RT @cmaconthehill: RT “@660News: Stunning! RT @TriVestWealth What was once Memorial Drive. #yycflood http://t.co/eht…,Eyewitness,Other Useful Information,Related and informative,Other,Flood,other
