Tweet ID,Tweet_Text,Information_Source,Information_Type,Informativeness,First_Responder,Disaster_Type,Secondary_Annotation
2.43E+17,非常食として米国沿岸警備隊の承認を受け、国連や米国国防省をはじめ、IBM、ゼロックス社など、また日本でも官庁や数多くの企業、学校などが備蓄用品として採用しています。 http://t.co/B0HzzZtc #saigai #earthquake #jishin #地震 #災害,Not labeled,Not labeled,Not applicable,other,earthquake,Other
2.43E+17,Roaming local prices – those for #mobile users – didn’t experience great fluctuations with arrival of #Movistar &amp; Claro… #CostaRica…,Not labeled,Not labeled,Not related,other,earthquake,other
2.43E+17,#Guardado dice que #México tiene que cuidarse de las jugadas a balón parado de #CostaRica http://t.co/w3m222sP vía @vivelohoy,Not labeled,Not labeled,Not related,other,earthquake,other
2.43E+17,"#deprem M 1.5, Central California: September 04, 2012 20:12:08 GMT http://t.co/9nGWG6CA #earthquake",Not labeled,Not labeled,Not related,Police,earthquake,Dispatch/USAR
2.43E+17,"地震情報 M 5.1, Taiwan region http://t.co/8xtmJmmB #earthquake",Not labeled,Not labeled,Not applicable,Police/firefighter,earthquake,Dispatch/USAR
2.43E+17,#earthquake mb 5.1  TAIWAN REGION: Magnitude  mb 5.1Region  TAIWAN REGIONDate time  2012-09-04   20:00:17.0 UTCL... http://t.co/VwzB34fM,Not labeled,Not labeled,Not related,other,earthquake,Other
2.43E+17,Tenemos claro Costa Rica no será un rival sencillo: De Nigris. En ... - RadioFórmula http://t.co/PUvCbuKD #CostaRica,Not labeled,Not labeled,Not related,other,earthquake,other
2.43E+17,"#Earthquake M 4.8, south of Bali, Indonesia: September 04, 2012 21:19:30 GMT http://t.co/iEelaYGO",Not labeled,Not labeled,Not applicable,police/firefighter,earthquake,dispatch/usar
2.43E+17,"#Earthquake# M 4.6, 105km NNE of Road Town, British Virgin Islands: Wednesday, September 05, 2012 00:24:51 UTCTuesday, September 04, ...",Not labeled,Not labeled,Not related,police/firefighter,earthquake,Dispatch/USAR
2.43E+17,"RT @INGVterremoti: #terremoto Ml:2.4 2012-09-05 00:46:47 UTC Lat=39.88 Lon=16.02 Prof=8.9Km Prov=POTENZA,COSENZA",Not labeled,Not labeled,Not related,other,earthquake,other
2.43E+17,Argentina recibió a sus internacionales de cara al partido ante Paraguay http://t.co/GLyAl3JE  #costarica,Not labeled,Not labeled,Not related,other,earthquake,other
2.43E+17,"【#USGS #alert】 M 5.2, Virgin Islands region: September 05, 2012 00:24:48 GMT http://t.co/PyDz9JZS #earthquake #tsunami #prayfromjapan",Not labeled,Not labeled,Not related,police/firefighter,earthquake,dispatch/usar
2.43E+17,"#Earthquake Magnitude  mb 4.8Region  SOUTH OF JAVA, INDONESIADate time  2012-09-05   00:48:09.0 UTCLocation  10.... http://t.co/9gHi5gnM",Not labeled,Not labeled,Not related,other,earthquake,other
2.43E+17,#terremoto #Attualita - TERREMOTO IN EMILIA:TRE MESI DOPO.. (myazaky) http://t.co/eWmqlLmn #sismografo,Not labeled,Not labeled,Not related,other,earthquake,other
2.43E+17,"#earthquake: M 4.5, Taiwan region http://t.co/7FmNQZdm",Not labeled,Not labeled,Not applicable,police/firefighter,earthquake,dispatch/usar
2.43E+17,"#earthquake M 2.6, Hawaii region, Hawaii http://t.co/S2GbQIaO",Not labeled,Not labeled,Not applicable,police,earthquake,dispatch
2.43E+17,RT @INGVterremoti: #terremoto Ml:3.2 2012-09-05 03:09:12 UTC Lat=39.10 Lon=17.25 Prof=22.2Km Prov=Southern Italy,Not labeled,Not labeled,Not applicable,other,earthquake,other
2.43E+17,5日19時2分頃 - 最大震度 1 - 震源地 宮城県沖 http://t.co/tkC7elc6 #地震 #earthquake,Not labeled,Not labeled,Not applicable,other,earthquake,other
2.43E+17,"#Earthquake #EMSC M  4.5  KEPULAUAN BABAR, INDONESIA: Magnitude  M  4.5Region  KEPULAUAN BABAR, INDONES... http://t.co/6EAiC1Eo #Tameemi",Not labeled,Not labeled,Not related,other,earthquake,other
2.43E+17,RT @itsDavila - Photo: #bay #beach #sanjuandelsur #sur  #costarica #summer #vacation #verano #azul #plya #mounta... http://t.co/OPq2VRTz,Not labeled,Not labeled,Not related,other,earthquake,other
2.43E+17,"#terremoto M 2.8, Central California - Wednesday, September  5, 2012 12:31:07 UTCWednesday, September  5, 2012 05:31... http://t.co/SJLeuCZR",Not labeled,Not labeled,Not related,Police,earthquake,dispatch
2.43E+17,"EarthquakeCalifornia Minor earthquake near Sparta, Ill., felt in Metro East - http://t.co/fuWMRvIW http://t.co/W826GJrH #earthquake",Not labeled,Not labeled,Not related,Police,earthquake,dispatch
2.43E+17,Que #temblorcr mas largo y raro....,Eyewitness,Other Useful Information,Related - but not informative,Other,earthquake,other
2.43E+17,Duró como 15 minutos #temblorCR,Outsiders,Other Useful Information,Related and informative,other,earthquake,other
2.43E+17,#temblorcr en Rohrmoser se sintió muy fuerte y se quebraron cosas. @nacion,Media,Other Useful Information,Related and informative,other,earthquake,other
2.43E+17,RT @3U22: #temblorcr se sintió muy muy fuerte ! #semesalioelcerote,Outsiders,Other Useful Information,Related - but not informative,other,earthquake,other
2.43E+17,siempre me agarra el #temblorcr cuando reviso twitter! jajaja cosas de la vida,Eyewitness,Other Useful Information,Related - but not informative,other,earthquake,other
2.43E+17,En #Desamparados #TemblorCR fuerte y prolongado.,Media,Other Useful Information,Related - but not informative,other,earthquake,other
2.43E+17,Temblor en el segundo piso de la #ECCI #UCR (un edificio viejo que se mueve demasiado) es otra cosa! #temblorcr,Eyewitness,Infrastructure and utilities,Related - but not informative,other,earthquake,other
2.43E+17,"RT @NewEarthquake: 7.9 earthquake, off the coast of Costa Rica. Sep 5 8:42am at epicenter (6m ago, 83km S of Liberia, depth 46km). http: ...",Media,Other Useful Information,Related and informative,police/firefighter,earthquake,dispatch/usar
2.43E+17,"RT @Gorileo: 7.9	3km NE of Samara, Costa Rica	2012-09-05 14:42:10 #TemblorCR",Outsiders,Other Useful Information,Related - but not informative,police/firefighter,earthquake,Dispatch/USAR
2.43E+17,"RT @NewEarthquake: 7.9 earthquake, off the coast of Costa Rica. Sep 5 8:42am at epicenter (6m ago, 83km S of Liberia, depth 46km). http: ...",Media,Other Useful Information,Related and informative,police/firefighter,earthquake,dispatch/usar
2.43E+17,"RT @NewEarthquake: 7.9 earthquake, off the coast of Costa Rica. Sep 5 8:42am at epicenter (6m ago, 83km S of Liberia, depth 46km). http: ...",Media,Other Useful Information,Related and informative,police/firefighter,earthquake,dispatch/usar
2.43E+17,Muy fuerte #temblorcr en guadalupe con caídas de objetos @ameliarueda @RadioReloj ,Media,Infrastructure and utilities,Related - but not informative,other,earthquake,other
2.43E+17,"RT @Reuters: More: 7.9-magnitude earthquake rattles coastline of Costa Rica, USGS says - http://t.co/9YqdEq9g",Media,Other Useful Information,Related and informative,police/firefighter,earthquake,dispatch/usar
2.43E+17,"@DBeitia 7.9 earthquake, of the coast of Costa Rica. Sep 5 8:42am at epicenter (6m ago, 83km S of Liberia, depth 46km). http://t.co/jXpQHBwd",Media,Other Useful Information,Related and informative,police/firefighter,earthquake,dispatch/usar
2.43E+17,RT @BreakingNews: Magnitude 7.9 earthquake strikes off the coast of Costa Rica - USGS,Media,Other Useful Information,Related and informative,police/firefighter,earthquake,dispatch/usar
2.43E+17,"Preliminar 6.7 escala Richter, epicentro Cangrejal d Nicoya #TemblorCR",Not applicable,Other Useful Information,Related and informative,other,earthquake,other
2.43E+17,Magnitude 7.9 earthquake strikes off the coast of Costa Rica - USGS,Outsiders,Other Useful Information,Related and informative,police/firefighter,earthquake,dispatch/usar
2.43E+17,RT @reuters: CARIBBEAN-WIDE TSUNAMI WATCH IN EFFECT AFTER COSTA RICAN QUAKE - PACIFIC TSUNAMI WARNING CENTER,Media,Caution and advice,Related and informative,police,earthquake,Dispatch/USAR
2.43E+17,#temblorcr Fuerte sismo también se sintió en territorio nicaraguense,Outsiders,Other Useful Information,Related and informative,other,earthquake,other
2.43E+17,Combo #Fessenheim / #earthquake . Coïncidence ? #parano #théorieducomplot,Not labeled,Not labeled,Not related,other,earthquake,other
2.43E+17,RT @Reuters: Live coverage: 7.9-magnitude earthquake rattles the coast of Costa Rica; tsunami watch for Caribbean in effect - http://t.c ...,Media,Caution and advice,Related and informative,police/firefighter,earthquake,dispatch/usar
2.43E+17,"デカイな。でかすぎるぜ、ベクテル！http://t.co/SvC7zoN5　RTx2:　@NewEarthquake  7.9 earthquake, off the coast of Costa Rica. Sep 5 8:42am　http://t.co/mwsMLQ3Z",Media,Other Useful Information,Related and informative,police/firefighter,earthquake,dispatch/usar
2.43E+17,RT @BreakingNews: Magnitude 7.9 earthquake strikes off the coast of Costa Rica - USGS,Media,Other Useful Information,Related and informative,police/firefighter,earthquake,dispatch/usar
2.43E+17,"RT @BreakingNews: Caribbean-wide tsunami watch in effect after Costa Rican quake, Pacific Tsunami Warning Center says - @Reuters",Media,Caution and advice,Related and informative,police,earthquake,dispatch
2.43E+17,"RT @AlertaNews: URGENTE: Terremoto en Costa Rica de 7.9º AVISO DE TSUNAMI: Costa Rica, Panama, Nicaragua, El Salvador, Honduras, Mexico, ...",Media,Caution and advice,Related and informative,other,earthquake,other
2.43E+17,En mi Ksa se salió el agua de la pecera y se cayeron adornos #temblorcr,Eyewitness,Affected individuals,Related - but not informative,other,earthquake,other
2.43E+17,RT @BreakingNews: Magnitude 7.9 earthquake strikes off the coast of Costa Rica - USGS,Media,Other Useful Information,Related and informative,police/firefighter,earthquake,dispatch/usar
2.43E+17,"RT @BreakingNews: Caribbean-wide tsunami watch in effect after Costa Rican quake, Pacific Tsunami Warning Center says - @Reuters",Media,Caution and advice,Related and informative,police,earthquake,dispatch
2.43E+17,"RT @NewEarthquake: 7.9 earthquake, off the coast of Costa Rica. Sep 5 8:42am at epicenter (6m ago, 83km S of Liberia, depth 46km). http: ...",Media,Other Useful Information,Related and informative,police/firefighter,earthquake,Dispatch/usar
2.43E+17,"RT @24HorasTVN: AHORA: Terremoto de 7,9 en #CostaRica/ Ampliamos en http://t.co/wdjXMzjN",Media,Other Useful Information,Related and informative,other,earthquake,other
2.43E+17,RT @AlertNet: 7.9 magnitude earthquake strikes Costa Rica - USGS via @Reuters #quake,Media,Other Useful Information,Related and informative,police/firefighter,earthquake,Dispatch/USAR
2.43E+17,"RT @JRIbarra: Terremoto en Costa Rica, amigos en el exterior: la capital se encuentra sin daños importants de momento. sentido en todo e ...",Media,Other Useful Information,Related and informative,other,earthquake,other
2.43E+17,"RT @BreakingNews: Caribbean-wide tsunami watch in effect after Costa Rican quake, Pacific Tsunami Warning Center says - @Reuters #lgf #p2",Media,Caution and advice,Related and informative,police,earthquake,dispatch
2.43E+17,RT @Reuters: Live coverage: 7.9-magnitude earthquake rattles the coast of Costa Rica; tsunami watch for Caribbean in effect - http://t.c ...,Media,Caution and advice,Related and informative,police/firefighter,earthquake,dispatch/usar
2.43E+17,"@MARACAYINFORMA Terremoto en Costa Rica, De magnitud 7,9.",Media,Other Useful Information,Related and informative,other,earthquake,other
2.43E+17,"RT @CNNEE: URGENTE: Un terremoto de magnitud 7,9 sacudió #CostaRica, según el Servicio Geológico de Estados Unidos. http://t.co/VThN0aU8",Media,Caution and advice,Related and informative,other,earthquake,other
2.43E+17,#temblorcr Having a laugh our bum off of http://t.co/4Ql5g1Qh,Outsiders,Sympathy and support,Related - but not informative,other,earthquake,other
2.43E+17,Costa Rican shaken by magnitude-5.8 earthquake http://t.co/454IrRdA #costarica,Outsiders,Other Useful Information,Related and informative,police,earthquake,dispatch
2.43E+17,RT @BreakingNews: Magnitude 7.9 earthquake strikes off the coast of Costa Rica - USGS,Media,Other Useful Information,Related and informative,police/firefighter,earthquake,dispatch/usar
2.43E+17,"RT @BreakingNews: Caribbean-wide tsunami watch in effect after Costa Rican quake, Pacific Tsunami Warning Center says - @Reuters",Media,Caution and advice,Related and informative,police,earthquake,dispatch
2.43E+17,"RT @CNNEE: URGENTE: Un terremoto de magnitud 7,9 sacudió #CostaRica, según el Servicio Geológico de Estados Unidos. http://t.co/VThN0aU8",Media,Other Useful Information,Related and informative,other,earthquake,other
2.43E+17,"RT @Reuters: More: 7.9-magnitude earthquake rattles coastline of Costa Rica, USGS says - http://t.co/9YqdEq9g",Media,Other Useful Information,Related and informative,police/firefighter,earthquake,dispatch/usar
2.43E+17,"RT @RT_com: BREAKING: 7.9 - magnitude earthquake strikes off the coast of Costa Rica, Caribbean-wide tsunami watch in effect - details t ...",Media,Caution and advice,Related and informative,police/firefighter,earthquake,dispatch/usar
2.43E+17,RT @Reuters: Live coverage: 7.9-magnitude earthquake rattles the coast of Costa Rica; tsunami watch for Caribbean in effect - http://t.c ...,Media,Caution and advice,Related and informative,police/firefighter,earthquake,dispatch/usar
2.43E+17,Movida de bote #temblorcr: http://t.co/IcVehVkz,Eyewitness,Other Useful Information,Related - but not informative,other,earthquake,other
2.43E+17,"Terremoto  7.9º En Costa Rica  Autoridades Locales entregan detalles de 6.7º, No se reportan mayores informaciones.",Government,Other Useful Information,Related and informative,other,earthquake,other
2.43E+17,#temblor @NewEarthquake: #Tsunami  Warning (Pacific): TSUNAMI WARNING IN EFFECT FOR COSTA RICA/PANAMA/NICARAGUA/... http://t.co/miWv9UbZ,Media,Caution and advice,Related and informative,police,earthquake,dispatch
2.43E+17,"La alerta de tsunami a causa del terremoto en Costa Rica llega hasta Ecuador, ¿nos salvamos? ._.",Outsiders,Caution and advice,Related and informative,other,earthquake,other
2.43E+17,RT @MIGAND75: Ahora #CostaRica se cimbra con fuerte #sismo de 7.9,Media,Other Useful Information,Related and informative,other,earthquake,other
2.43E+17,RT @BreakingNews: Magnitude 7.9 earthquake strikes off the coast of Costa Rica - USGS,Media,Other Useful Information,Related and informative,police/firefighter,earthquake,dispatch/usar
2.43E+17,"RT @BreakingNews: Caribbean-wide tsunami watch in effect after Costa Rican quake, Pacific Tsunami Warning Center says - @Reuters",Media,Caution and advice,Related and informative,police,earthquake,dispatch
2.43E+17,Alerta de Tsunami en todo la costa de Costa Rica terremoto 7.9,Media,Caution and advice,Related and informative,other,earthquake,other
2.43E+17,"RT @CNNEE: URGENTE: Un terremoto de magnitud 7,9 sacudió #CostaRica, según el Servicio Geológico de Estados Unidos. http://t.co/VThN0aU8",Media,Other Useful Information,Related and informative,other,earthquake,other
2.43E+17,"Terremoto de magnitud 7,9 en Costa Rica",Outsiders,Other Useful Information,Related and informative,other,earthquake,other
2.43E+17,"RT @BreakingNews: Caribbean-wide tsunami watch in effect after Costa Rican quake, Pacific Tsunami Warning Center says - @Reuters",Media,Caution and advice,Related and informative,police,earthquake,dispatch
2.43E+17,RT @AlertNet: Strong earthquake hits Costa Rica http://t.co/sxICdjwl #costarica #quake,Media,Other Useful Information,Related and informative,police/firefighter,earthquake,dispatch/usar
2.43E+17,RT @cnnbrk: 7.9-magnitude #earthquake hits off coast of Costa Rica. http://t.co/i7KZ1uZX,Media,Other Useful Information,Related and informative,police/firefighter,earthquake,dispatch/usar
2.43E+17,"RT @GuillermoARuiz: Terremoto en Costa Rica: RT @nacion  Según USGS el sismo habría sido de 7,9 grados con epicentro en #Guanacaste",Outsiders,Other Useful Information,Related and informative,other,earthquake,other
2.43E+17,"RT @BreakingNews: Caribbean-wide tsunami watch in effect after Costa Rican quake, Pacific Tsunami Warning Center says - @Reuters",Media,Caution and advice,Related and informative,police,earthquake,dispatch
2.43E+17,RT @cnnbrk: 7.9-magnitude #earthquake hits off coast of Costa Rica. http://t.co/i7KZ1uZX,Media,Caution and advice,Related and informative,police/firefighter,earthquake,dispatch/usar
2.43E+17,"RT @Meganoticiascl: EN DESARROLLO Terremoto 7,9 grados se registró en Costa Rica. Activan alerta de Tsunami para Centro América y Sudamé ...",Media,Caution and advice,Related and informative,other,earthquake,other
2.43E+17,"@elsalvadorcom: Según USGS, sismo de 7.9 se sintió hace unos minutos (8:42 am) en #CostaRica con epicentro en Guanacaste.",Media,Caution and advice,Related and informative,other,earthquake,other
2.43E+17,@RobertaCBS5: Breaking: 7.9 #earthquake off Costa Rica coast. #Tsunmai WARNING for west coasts of Central America.,Media,Caution and advice,Related and informative,police/firefighter,earthquake,dispatch/usar
2.43E+17,7.9 magnitude earthquake hits Costa Rica #earthquake,Media,Other Useful Information,Related and informative,police/firefighter,earthquake,dispatch/usar
2.43E+17,RT @espinozajs: sismo de 7.9 FUE A 12.4 millas de profundidad #CostarICA,Media,Other Useful Information,Related and informative,other,earthquake,other
2.43E+17,RT @BreakingNews: Magnitude 7.9 earthquake strikes off the coast of Costa Rica - USGS,Media,Other Useful Information,Related and informative,police/firefighter,earthquake,dispatch/usar
2.43E+17,RT @AndreaAristegui: SHOA publica alerta de tsunami para las costas de Chile tras terremoto en Costa Rica. http://t.co/MYzaVoz0,Media,Caution and advice,Related and informative,other,earthquake,other
2.43E+17,"RT @AlertaNews: URGENTE: Terremoto en Costa Rica de 7.9º AVISO DE TSUNAMI: Costa Rica, Panama, Nicaragua, El Salvador, Honduras, Mexico, ...",Media,Caution and advice,Related and informative,other,earthquake,other
2.43E+17,"Uf! Terremoto en Costa Rica de 7,9 Richter...a 10 km de profundidad",Outsiders,Other Useful Information,Related and informative,other,earthquake,other
2.43E+17,Birth pangs. 7.9 earthquake in Costa Rica,Outsiders,Other Useful Information,Related - but not informative,police/firefighter,earthquake,dispatch/usar
2.43E+17,"RT @CNNEE: Tras el sismo de 7,9 en #CostaRica hay alerta de #tsunami para toda la zona costera desde #Centroamérica hasta #Brasil: http: ...",Media,Caution and advice,Related and informative,other,earthquake,other
2.43E+17,"RT @CNNEE: Tras el sismo de 7,9 en #CostaRica hay alerta de #tsunami para toda la zona costera desde #Centroamérica hasta #Brasil: http: ...",Media,Caution and advice,Related and informative,other,earthquake,other
2.43E+17,"Dice @julio2j: : URGENTE// Un terremoto de magnitud 7,9 sacudió #CostaRica, según el Servicio Geológico de Estados Unidos (vía @CNNE)",Media,Other Useful Information,Related and informative,other,earthquake,other
2.43E+17,"Terremoto de magnitud 7,9 sacude Costa Rica http://t.co/ahyVzKAy vía @wordpressdotcom",Media,Other Useful Information,Related and informative,other,earthquake,other
2.43E+17,RT @UniNoticias: Sismo 7.9 en  #CostaRica. Se activa alerta de Tsunami.,Media,Caution and advice,Related and informative,other,earthquake,other
2.43E+17,RT @elmundoes: Un terremoto de magnitud 7.9 sacude Costa Rica,Media,Other Useful Information,Related and informative,other,earthquake,other
2.43E+17,"RT @BreakingNews: Caribbean-wide tsunami watch in effect after Costa Rican quake, Pacific Tsunami Warning Center says - @Reuters",Media,Caution and advice,Related and informative,police,earthquake,dispatch
2.43E+17,Algún amigo en Costa Rica?? Todo bien por allá? #terremoto,Outsiders,Sympathy and support,Related - but not informative,other,earthquake,other
2.43E+17,Alerta informativa... decretan alerta de tsunami luego de terremoto de magnitud 7.9 grados que azotó Costa Rica,Media,Caution and advice,Related and informative,other,earthquake,other
2.43E+17,"RT @NewEarthquake: 7.9 earthquake, off the coast of Costa Rica. Sep 5 8:42am at epicenter (6m ago, 83km S of Liberia, depth 46km). http: ...",Media,Other Useful Information,Related and informative,police/firefighter,earthquake,dispatch/usar
2.43E+17,"RT @CNNEE: Tras el sismo de 7,9 en #CostaRica hay alerta de #tsunami para toda la zona costera desde #Centroamérica hasta #Brasil: http: ...",Media,Caution and advice,Related and informative,other,earthquake,other
2.43E+17,RT @CANAL15NIC: #Nicaragua. Alerta de #tsunami en el pacífico tras #temblor con epicentro en Costa Rica. http://t.co/TL81VGDr,Media,Caution and advice,Related and informative,other,earthquake,other
2.43E+17,RT @mauropalma: SHOA anuncia en su página web de alerta de tsunami para las costas chilenas tras terremoto en Costa Rica http://t.co/BTc ...,Media,Caution and advice,Related and informative,other,earthquake,other
2.43E+17,RT @ShArrrw: Y yo creo q los mayas si la van a pegar!! #TemblorCR,Not applicable,Other Useful Information,Related - but not informative,other,earthquake,other
2.43E+17,Oh! any damage report? RT @Nids_ShriKant: 7.9 earthquake in Costa Rica..!! Now,Outsiders,Other Useful Information,Related and informative,police,earthquake,dispatch
2.43E+17,A Caribbean-wide tsunami watch is in effect after a 7.9-magnitude earthquake struck Costa Rica. #KeepSafe #GodBless,Outsiders,Caution and advice,Related and informative,police,earthquake,dispatch
2.43E+17,"costa rica earthquake 7,9SR",Outsiders,Not applicable,Related and informative,police,earthquake,dispatch
2.43E+17,Terremoto en Costa Rica puta madre 7.9,Not applicable,Other Useful Information,Related and informative,other,earthquake,other
2.43E+17,"RT @CNNEE: Tras el sismo de 7,9 en #CostaRica hay alerta de #tsunami para toda la zona costera desde #Centroamérica hasta #Brasil: http: ...",Media,Caution and advice,Related and informative,other,earthquake,other
2.43E+17,"RT @CNNEE: URGENTE: Un terremoto de magnitud 7,9 sacudió #CostaRica, según el Servicio Geológico de Estados Unidos. http://t.co/VThN0aU8",Media,Other Useful Information,Related and informative,other,earthquake,other
2.43E+17,Terremoto de 7.9 en Costa Rica! Que Dios los Cuide!,Outsiders,Sympathy and support,Related - but not informative,other,earthquake,other
2.43E+17,RT @Reuters: CHILE'S NAVY SAYS DECLARES TSUNAMI ALERT WARNING FOR CHILEAN COAST FOLLOWING COSTA RICA QUAKE,Media,Caution and advice,Related and informative,police,earthquake,dispatch
2.43E+17,"@CNNEE: Tras el sismo de 7,9 en #CostaRica hay alerta de #tsunami para toda la zona costera desde #Centroamérica hasta #Brasil #colombia",Media,Caution and advice,Related and informative,other,earthquake,other
2.43E+17,"RT @marcelinotv: URGENTE: #Terremoto en #CostaRica originó breve alerta de tsunami, que ya fue cancelada para Chile",Media,Caution and advice,Related and informative,other,earthquake,other
2.43E+17,"RT @CNNEE: Tras el sismo de 7,9 en #CostaRica hay alerta de #tsunami para toda la zona costera desde #Centroamérica hasta #Brasil: http: ...",Media,Caution and advice,Related and informative,other,earthquake,other
2.43E+17,RT@elmundoes: Un terremoto de magnitud 7.9 sacude Costa Rica,Media,Other Useful Information,Related and informative,other,earthquake,other
2.43E+17,@CNNChile: AHORA: Terremoto magnitud 7.9 en Costa Rica,Media,Other Useful Information,Related and informative,other,earthquake,other
2.43E+17,RT @teleSURtv: #UltimoMinuto: Autoridades de #CostaRica aún no reportan de víctimas o daños por sismo de M 7.9,Media,Other Useful Information,Related and informative,other,earthquake,other
2.43E+17,"RT @CNNEE: Tras el sismo de 7,9 en #CostaRica hay alerta de #tsunami para toda la zona costera desde #Centroamérica hasta #Brasil: http: ...",Media,Caution and advice,Related and informative,other,earthquake,other
2.43E+17,RT @CP24: BREAKING: Coast of Costa Rica hit by a 7.9 magnitude earthquake. Tsunami warning in effect. No word of any damage/injuries.,Media,Caution and advice,Related and informative,police/firefighter,earthquake,dispatch/usar
2.43E+17,RT @Jota_MB: Alerta de tsunami para las costas chilenas por el terremoto en Costa Rica!,Outsiders,Caution and advice,Related and informative,other,earthquake,other
2.43E+17,RT @DiarioLaHora: AHORA: SHOA decreta alerta de tsunami para la costa chilena tras terremoto en Costa Rica.,Media,Caution and advice,Related and informative,other,earthquake,other
2.43E+17,RT @BBCWorld: Magnitude 7.9 #earthquake hits #CostaRica - USGS. Details soon: http://t.co/TcpLwxJJ,Media,Other Useful Information,Related and informative,police/firefighter,earthquake,dispatch/usar
2.43E+17,"RT @24HorasTVN: AHORA: SHOA publica en este momento, que hay alerta de tsunami para #Chile por terremoto en #CostaRica http://t.co/N3brPnyY",Media,Caution and advice,Related and informative,other,earthquake,other
2.43E+17,RT @abc_es: ÚLTIMA HORA: Un terremoto de magnitud 7.9 sacude Costa Rica,Media,Other Useful Information,Related and informative,other,earthquake,other
2.43E+17,"RT @CNNEE: Tras el sismo de 7,9 en #CostaRica hay alerta de #tsunami para toda la zona costera desde #Centroamérica hasta #Brasil: http: ...",Media,Caution and advice,Related and informative,other,earthquake,other
2.43E+17,"Tras el sismo de 7,9 en #CostaRica hay alerta de #tsunami para toda la zona costera desde #Centroamérica hasta #Brasil",Media,Caution and advice,Related and informative,other,earthquake,other
2.43E+17,"RT @el_pais: ÚLTIMA HORA: Un terremoto de 7,9 de magnitud sacude el noroeste de Costa Rica http://t.co/cWfeW9vF Más en http://t.co/yu47rCQF",Media,Other Useful Information,Related and informative,other,earthquake,other
2.43E+17,"RT @TWCBreaking: Mag. 7.9 #earthquake just off the coast of Costa Rica.  #Tsunami warnings for Pacific Coast of Mexico, C. America. S. A ...",Media,Caution and advice,Related and informative,police/firefighter,earthquake,dispatch/usar
2.43E+17,"7.9 earthquake, off the coast of Costa Rica. Sep 5 8:42am at epicenter RT @NewEarthquake",Media,Other Useful Information,Related and informative,police/firefighter,earthquake,dispatch/usar
2.43E+17,"ÚLTIMA HORA: Un terremoto de 7,9 de magnitud sacude el noroeste de Costa Rica",Outsiders,Caution and advice,Related and informative,other,earthquake,other
2.43E+17,"RT @BreakingNews: Caribbean-wide tsunami watch in effect after Costa Rican quake, Pacific Tsunami Warning Center says - @Reuters",Media,Caution and advice,Related and informative,police,earthquake,dispatch
2.43E+17,"RT @fetcheves: URGENTE: Fuerte terremoto en Costa Rica. Alerta de Tsunami para Costa Rica, Barbados,México,Brasil,Guyana Francesa y Caribe",Media,Caution and advice,Related and informative,other,earthquake,other
2.43E+17,"RT @CNNEE: Tras el sismo de 7,9 en #CostaRica hay alerta de #tsunami para toda la zona costera desde #Centroamérica hasta #Brasil: http: ...",Media,Caution and advice,Related and informative,other,earthquake,other
2.43E+17,RT “@BreakingNews: Magnitude 7.9 earthquake strikes off the coast of Costa Rica - USGS”,Media,Caution and advice,Related and informative,police/firefighter,earthquake,dispatch/usar
