Tweet ID,Tweet_Text,Information_Source,Information_Type,Informativeness,First_Responder,Disaster_Type,Secondary_Annotation
3.54E+17,#TEAMFOLLOWBACK #JFB Photo: Eyewitness captures train derailment explosion in Quebec - via @LesNews http://t.co/K9l8Dh4f25 #FOLLOWBACK #TFB,Media,Other Useful Information,Related - but not informative,Other,Derailment,Other
3.54E+17,Page #Facebook de support aux gens de Lac-Mégantic #Québec #Estrie https://t.co/7SQVssLrui http://t.co/VD9SSsifNY,Media,Donations and volunteering,Related - but not informative,Other,Derailment,Other
3.54E+17,La moitié de la ville de Lac Mégantic brûle et le ministre Lisée par le d'indépendance Sans commentaire,Outsiders,Other Useful Information,Related - but not informative,Other,Derailment,Other
3.54E+17,RT @NewsBreaker: NEW PHOTO:  Another unbelievable shot from the train derailment and explosion in Quebec #LacMegantic: http://t.co/ptk0DRC2…,Media,Other Useful Information,Related and informative,Other,Derailment,Other
3.54E+17,RT @rc_estrie: Une photo saisissante de Claude Grenier #LacMegantic #RCES http://t.co/znUWEUsuLY,Outsiders,Other Useful Information,Related - but not informative,Other,Derailment,Other
3.54E+17,RT @europapress_es: La explosión de un tren cargado con petróleo destruye el centro de la ciudad de Lac-Mégantic #Canadá - http://t.co/qXej…,Media,Not applicable,Related and informative,Other,Derailment,Other
3.54E+17,RT @rc_estrie Vision d'horreur à #LacMegantic #RCES http://t.co/NgBdhl2txc,Outsiders,Other Useful Information,Related and informative,Other,Derailment,Other
3.54E+17,RT @sureteduquebec: #déflagration à #LacMégantic : photographie prise à partir de l'hélicoptère de la Sûreté du Québec. http://t.co/9l3sZK6…,Media,Other Useful Information,Related - but not informative,Other,Derailment,Other
3.54E+17,"Freight Train Explosion Forces Evacuations in Canada - The entire town of Lac-Megantic in Quebec, Canada, was evac... http://t.co/eGVvCId3tw",Media,Infrastructure and utilities,Related and informative,Firefighter,Derailment,Fire/USAR/HAZMAT
3.54E+17,"#LacMégantic  Que dit la compagnie de chemin de fer responsable de cette #deflagration? Si silence,pourquoi?",Outsiders,Other Useful Information,Related - but not informative,Other,Derailment,Other
3.54E+17,"Freight Train Explosion Forces Evacuations in Canada: The entire town of Lac-Megantic in Quebec, Canada, was e... http://t.co/oyAGwXvhnJ",Media,Infrastructure and utilities,Related and informative,EMS,Derailment,CERT
3.54E+17,"RT @DavidKenner: Um RT @NewsBreaker #LacMegantic, Quebec mayor says city centre, completely destroyed in blast: http://t.co/d9a53OjCY1 http…",Media,Infrastructure and utilities,Related and informative,Other,Derailment,Other
3.54E+17,[Breaking] Several people reported missing after Quebec train derailment - @AP http://t.co/y7KBZR3LKW,Media,Affected individuals,Related and informative,EMS,Derailment,MMU/CERT
3.54E+17,"RT @HuffPostQuebec: Selon LCN, il est possible qu'une nouvelle explosion vienne de se produire à #LacMégantic",Media,Caution and advice,Related and informative,Other,Derailment,Other
3.54E+17,"RT @AP: Homes in flames, several missing, hundreds evacuated after train carrying crude oil derails in Quebec town: http://t.co/AgGJEjMlXz …",Media,Affected individuals,Related and informative,Firefighter,Derailment,Fire/USAR/HAZMAT
3.54E+17,"Quebec town rocked by explosions, fire after oil train derailment http://t.co/3YA6fUIeHf",Media,Other Useful Information,Related and informative,Other,Derailment,Other
3.54E+17,"RT @JessicaDostie: En des temps moins dramatiques, #LacMegantic était sacrée ville de la semaine par le magazine @_URBANIA | http://t.co/vn…",Outsiders,Not labeled,Related - but not informative,Other,Derailment,Other
3.54E+17,"RT @EmiPresseau92: Pour ceux qui cherchent des nouvelles de leurs proches, allez sur cette page FB! https://t.co/GkOogAp6C1 #lacMegantic",Outsiders,Other Useful Information,Related and informative,Other,Derailment,Other
3.54E+17,"RT @BBCBreaking: Train carrying petrochemicals explodes in town of Lac-Megantic in Canada, destroying dozens of buildings http://t.co/6Vr6T…",Media,Infrastructure and utilities,Related and informative,Other,Derailment,Other
3.54E+17,RT @AnnaAnthro: What a shot! “@cath_cullen: Photos of Lac-Megantic explosions from colleagues at @rc_estrie are astounding. http://t.co/17W…,Outsiders,Other Useful Information,Related and informative,Other,Derailment,Other
3.54E+17,Storifyfeed met foto's en video's van treinramp Canada. Heftige beelden. http://t.co/4FZ02AgFwT #LacMegantic,Media,Other Useful Information,Related and informative,Other,Derailment,Other
3.54E+17,RT @BuzzFeedNews: Incredible aerial photo of Quebec fuel train explosion and fire  http://t.co/iR1mCsVQaM,Media,Infrastructure and utilities,Related and informative,Other,Derailment,Other
3.54E+17,RT @BBCBreaking: Video: Fire destroys buildings in Canadian town of Lac-Megantic as derailed train explodes http://t.co/21oQejHbC0 &amp; http:/…,Media,Infrastructure and utilities,Related and informative,Firefighter,Derailment,Fire/USAR
3.54E+17,"@CensoredNewsNow ‘&gt; Dreadful’: Several missing as Canada oil train explosion for... (PHOTOS, VIDEO) — RT News http://t.co/nPaWoTGlfM #nwo",Media,Affected individuals,Related and informative,Police,Derailment,Crime/Dispatch
3.54E+17,RT @cpittarelli: Pas d'opérateur dans le train? Super efficace... Désolant.....#LacMégantic  #LCN,Outsiders,Other Useful Information,Related - but not informative,Other,Derailment,Other
3.54E+17,RT @BBCBreaking: Video: Fire destroys buildings in Canadian town of Lac-Megantic as derailed train explodes http://t.co/21oQejHbC0 &amp; http:/…,Media,Infrastructure and utilities,Related and informative,Other,Derailment,Other
3.54E+17,RT @SkyNews: Canada Explosion: Oil Train Derails In Quebec http://t.co/KnoBCMAWFe,Media,Other Useful Information,Related and informative,Firefighter,Derailment,Fire
3.54E+17,"Train carrying crude oil derails in Quebec http://t.co/2X5pkBhNsi, #usa #e...",Media,Other Useful Information,Related and informative,Other,Derailment,Other
3.54E+17,RT @sureteduquebec: Pour signaler qu'une personne manque à l'appel à la suite de la #déflagration à #LacMégantic : 1-819-583-2441.,Government,Affected individuals,Related - but not informative,Other,Derailment,Other
3.54E+17,RT @7PinkPanther7: #LacMégantic   RAPPEL:  Les gens là-bas avaient demandé que les voies ferrées soient déplacées.  On les a ignorés.......,Outsiders,Other Useful Information,Related and informative,Other,Derailment,Other
3.54E+17,RT @perreaux: The train got loose. Railway executive tells @tvanouvelles the Lac-Mégantic train rolled away unmanned during a crew change…,Outsiders,Not labeled,Related and informative,Other,Derailment,Other
3.54E+17,"People missing after rail tanker cars explode in Canadian town: LAC-MEGANTIC, Quebec (Reuters) - Several peopl... http://t.co/uhATXmkepl",Media,Affected individuals,Related and informative,Police,Derailment,Crime
3.54E+17,RT @benshingler: Lac Megantic as seen from a police chopper http://t.co/Hnyzg3zasP via @sureteduquebec,Media,Infrastructure and utilities,Related and informative,Other,Derailment,Other
3.54E+17,MT @CTVBeauchemin: Quebec police force aerial shot of town of Lac Megantic in the aftermath of trail derailment. http://t.co/rKUpRsSzNc,Media,Other Useful Information,Related and informative,Other,Derailment,Other
3.54E+17,RT @Dwain_King: Never heard of Lac Megantic until a few minutes ago. Now I feel a need to get there and help!!!!!,Outsiders,Donations and volunteering,Related - but not informative,Other,Derailment,Other
3.54E+17,RT @RT_com: ‘It's dreadful’: Several missing as #Canada oil train explosion forces town evacuation (VIDEO) http://t.co/9RpmtY1j6Q #LacMegan…,Media,Affected individuals,Related and informative,Police/Firefighter,Derailment,Crime/Fire/HAZMAT/USAR
3.54E+17,Un train de pétrole sans conducteur. Un terroriste n'aurait pas fait mieux!!  #LacMegantic,Outsiders,Other Useful Information,Related - but not informative,Other,Derailment,Other
3.54E+17,RT @Greene251: “@DRUDGE_REPORT: Train carrying crude oil derails in Quebec... http://t.co/APTChS1xKl” -&gt; Thank Goodness we don't have a pip…,Media,Other Useful Information,Related - but not informative,Other,Derailment,Other
3.54E+17,"Guys, this is the scene in Canada right now: Giant fire train in Canada in Lac-Megantic: http://t.co/IqmfUKCrWY via @youtube",Media,Other Useful Information,Related and informative,Other,Derailment,Other
3.54E+17,RT @Lpaq: J'ajoute ma voix à celles (déjà nombreuses) de ceux qui sympathisent avec la population de Lac Mégantic. Soyez fort. On pense à v…,Outsiders,Sympathy and support,Related - but not informative,Other,Derailment,Other
3.54E+17,"RT @JustinTrudeau: My thoughts are with the community of #LacMegantic, and all those affected by this terrible tragedy. #RCES",Outsiders,Sympathy and support,Related - but not informative,Other,Derailment,Other
3.54E+17,Photo: Explosion from Quebec train derailment - via @Forian http://t.co/4maTnjNiDb #sp4zee,Government,Other Useful Information,Related and informative,Firefighter,Derailment,Fire
3.54E+17,RT @TurnbullJay: CBC's “@willy_lowry: is in Lac Megantic RTThe closer you get the more intense the smoke becomes. #cbcmtl http://t.co/zMyLa…,Media,Other Useful Information,Related - but not informative,Other,Derailment,Other
3.54E+17,RT @rc_estrie: Vision d'horreur à #LacMegantic #RCES http://t.co/TK8Yw2rQrD,Media,Other Useful Information,Related - but not informative,Other,Derailment,Other
3.54E+17,RT @RT_com CANADA UPDATE: Oil tanker train which exploded had no conductor aboard - local media http://t.co/cKyuMutGTP #LacMegantic,Media,Other Useful Information,Related and informative,Other,Derailment,Other
3.54E+17,Petrochemical train explodes in Quebec's Lac-Megantic http://t.co/tONjhav6UQ,Media,Infrastructure and utilities,Related and informative,Firefighter,Derailment,Fire/HAZMAT
3.54E+17,RT @chuckcomeau: Absolument effroyable et désolant de voir les images de ce qui est arrivé hier soir à Lac-Mégantic. Courage à tous les sin…,Media,Sympathy and support,Related - but not informative,Other,Derailment,Other
3.54E+17,RT @YourAnonNews: Major fire after train carrying oil (maybe tar sands) derails in Quebec near Canada-US border http://t.co/iyiZb2wqtB http…,Media,Infrastructure and utilities,Related and informative,Firefighter,Derailment,Fire/HAZMAT
3.54E+17,"RT @LeDevoir: Croissance sans précédent du transport de pétrole par train, constate notre journaliste @F_Desjardins #LacMegantic http://t.c…",Not labeled,Not labeled,Not related,Other,Derailment,Other
3.54E+17,"RT @occupybarcelona: 6/7/2013 Canadá, Lac-Mégantic. Se incendia un tren con 73 vagones-cisternas de crudo en el centro de la ciudad. 2 http…",NGOs,Not labeled,Related and informative,Other,Derailment,Other
3.54E+17,Just see the list of persons reported missing in Lac-Megantic made ​​me cry. Horrible thing in our Province. #LacMegantic #Quebec,Outsiders,Sympathy and support,Related - but not informative,Police,Derailment,Crime
3.54E+17,"RT @JulieStPierre1: Comme plusieurs, je suis profondément touchée par la catastrophe du Lac Mégantic. Prions pour eux. #courage #lumière #e…",Outsiders,Sympathy and support,Related - but not informative,Other,Derailment,Other
3.54E+17,RT @timesofindia: Canada explosion: Oil train derails in Quebec http://t.co/yAASx5LbnQ,Media,Other Useful Information,Related and informative,Other,Derailment,Other
3.54E+17,Explosion à Lac-Mégantic: le train était sans conducteur http://t.co/aXwQPMG1IV via @lp_lapresse,Media,Other Useful Information,Related - but not informative,Other,Derailment,Other
3.54E+17,Canada sees a massive explosion today at Lac - Megantic  as an oil train derails - 30 building destroyed m 100... http://t.co/0nwN6oltUR,Media,Not labeled,Related and informative,Other,Derailment,Other
3.54E+17,RT @YourAnonNews: Photo: Explosion from Quebec train derailment - via @Forian http://t.co/yzYso0uULE,Media,Other Useful Information,Related - but not informative,Other,Derailment,Other
3.54E+17,RT @mlabonte91: Une petite pensée pour Lac Mégantic suite à l'explosion qui a détruit la moitié de la ville. Cause : déraillement de train.…,Outsiders,Sympathy and support,Related - but not informative,Other,Derailment,Other
3.54E+17,RT @YourAnonNews: Photo: Explosion from Quebec train derailment - via @Forian http://t.co/yzYso0uULE,Media,Other Useful Information,Related and informative,Other,Derailment,Other
3.54E+17,RT @YourAnonNews: Photo: Explosion from Quebec train derailment - via @Forian http://t.co/yzYso0uULE,Media,Infrastructure and utilities,Related and informative,Other,Derailment,Other
3.54E+17,RT @CP24: VIDEO: Massive fire erupts in Quebec town after train derailment http://t.co/T8G5jdMd5E,Media,Infrastructure and utilities,Related and informative,Firefighter,Derailment,Fire
3.54E+17,"RT@rc_estrie La première ministre du Québec, Pauline Marois s'est entretenue avec la mairesse pr l'assurer de son soutien #RCES #LacMegantic",Media,Other Useful Information,Related - but not informative,Other,Derailment,Other
3.54E+17,Mes pensées vont à toutes les personnes touchées par la tragédie à Lac-Mégantic.,Outsiders,Sympathy and support,Related - but not informative,Other,Derailment,Other
3.54E+17,"RT @YourAnonNews: Canada: Oil train explodes, 60 people missing, 30 buildings destroyed [VIDEO] ─► https://t.co/HUTiIcvsOK",Media,Affected individuals,Related and informative,Firefighter/Police/EMS,Derailment,MMU/Fire/USAR/Crime
3.54E+17,"RT @YouReporter: Disastro ferroviario in #Canada: a fuoco Lac-Mégantic, il mostruoso incendio: video http://t.co/7lFvEzJ5dJ",Media,Other Useful Information,Related - but not informative,Other,Derailment,Other
3.54E+17,@nanotousch: Image hallucinante d'un train qui a explosé en plein centre-ville cette nuit au #Canada #Lacmégantic http://t.co/s4ko1ZmiOE,Media,Other Useful Information,Related and informative,Other,Derailment,Other
3.54E+17,"DTN World News: Train explodes in Lac-Mégantic, Quebec forcing residents to flee - Toronto Star: CTV NewsTrain... http://t.co/Dsxb7G0DP2",Media,Affected individuals,Related and informative,Firefighter,Derailment,Fire
3.54E+17,"RT @LindaDuncanMP: How many more Wabamun, Lac-Megantic like disasters with oil bitumen, bunker C derailments before govt finally governs ra…",Outsiders,Other Useful Information,Related - but not informative,Other,Derailment,Other
3.54E+17,"RT @YourAnonNews: Canada: Oil train explodes, 60 people missing, 30 buildings destroyed [VIDEO] ─► https://t.co/HUTiIcvsOK",Media,Affected individuals,Related and informative,Firefighter/Police/EMS,Derailment,MMU/Fire/USAR/Crime
3.54E+17,RT @CroixRouge_Qc: Nos bénévoles préparent l'hébergement des sinistrés de #LacMégantic + de 700 lits ont été acheminés sur le site,NGOs,Donations and volunteering,Related and informative,Other,Derailment,Other
3.54E+17,"RT @Alex_Panetta: Friends from Italy called, concerned, after seeing this item about Lac Megantic. Like an atomic (bomb) http://t.co/pvhM…",Outsiders,Sympathy and support,Related - but not informative,Other,Derailment,Other
3.54E+17,RT @FoxNews: UPDATE: Several missing after train carrying crude oil derails in Quebec http://t.co/W78XlpBYYY,Media,Affected individuals,Related and informative,Police,Derailment,Crime/Dispatch
3.54E+17,RT @DominicSillon1: Mon cœur et mes pensées sont avec les gens de Lac Mégantic.,Outsiders,Sympathy and support,Related - but not informative,Other,Derailment,Other
3.54E+17,RT @BrigitteMarcoux: : #LacMegantic Signalement personne manquante: 819 832-4953 # 6005. Pour info: 819 583-2441ou info@ville.lac_mégantic.…,Media,Affected individuals,Related and informative,Other,Derailment,Other
3.54E+17,"Absolument @laportestephane: Aujourd'hui, tous les Québécois habitent à Lac-Mégantic. Courage. #LacMegantic",Outsiders,Sympathy and support,Related - but not informative,Other,Derailment,Other
3.54E+17,750 lits sont disponibles au centre d'hébergement à #LacMegantic La café de l'école est en fonction. #RCES http://t.co/8TAirEqJn0,NGOs,Donations and volunteering,Related and informative,Other,Derailment,Other
3.54E+17,"RT @CloutierMartin: Gens de Lac-Megantic, soyez solide comme le granit et les arbres qui vous entourent! Les prières et pensées du Québec s…",Outsiders,Sympathy and support,Related - but not informative,Other,Derailment,Other
3.54E+17,"RT @eug: RT @WSJ: Blast hits Quebec town as train carrying oil derails. Dozens of buildings destroyed, many residents missing. http://t.co/…",Media,Affected individuals,Related and informative,Other,Derailment,Other
3.54E+17,RT @BuzzFeedNews: Incredible aerial photo of Quebec fuel train explosion and fire  http://t.co/iR1mCsVQaM,Media,Other Useful Information,Related and informative,Other,Derailment,Other
3.54E+17,One confirmed death from train derailment in Lac Megantic.,Outsiders,Affected individuals,Related and informative,EMS,Derailment,MMU
3.54E+17,"Local firefighters are volunteers, but today they truly acted as professionals says #LacMegantic fire chief.",Government,Sympathy and support,Related and informative,Firefighter,Derailment,Fire
3.54E+17,"Selon nos informations, 8 wagons sur 73 sont récupérés. Hydro-Québec attend aux abords du périmètre. #LacMegantic #RCES",Outsiders,Affected individuals,Related and informative,Other,Derailment,Other
3.54E+17,Quebec train explodes with crude oil ---derails    TERRORISTS AT WORK-----Martial Law Ex Order coming shortly.,Not labeled,Not labeled,Not related,Police ,Derailment,Crime
3.54E+17,Explosion as train derails in Quebec A large swath of a Quebec town was demolished on Saturday... http://t.co/kHcPIZcgX7 via @weathernetwork,Media,Infrastructure and utilities,Related and informative,Firefighter/EMS,Derailment,Fire/USAR/MMU
3.54E+17,"RT @CBCMontreal: Quebec police confirm 1 person is dead after #LacMegantic explosion, up to 100 people could still be missing",Media,Affected individuals,Related and informative,EMS,Derailment,MMU
3.54E+17,RT @BreakingNews: Several people reported missing after Quebec train derailment - @AP; for more: http://t.co/FJJEHL9bfy,Media,Affected individuals,Related and informative,Police,Derailment,Dispatch
3.54E+17,Explosions à Lac-Mégantic · Un décès confirmé http://t.co/t1PvKRF9ZE,Media,Affected individuals,Related - but not informative,Other,Derailment,Other
3.54E+17,Thinking of the folks in #LacMegantic . I hope the rest of your missing are found soon and whole.,Outsiders,Sympathy and support,Related - but not informative,Other,Derailment,Other
3.54E+17,RT @AP: BREAKING: Officials: 1 person declared dead after oil train derailment in Quebec -RJJ,Media,Affected individuals,Related and informative,EMS,Derailment,MMU
3.54E+17,RT @ericsicotte: FUCKING OIL. WHEN WILL WE BE FREE? Incendie majeur à Lac-Mégantic | Le Devoir http://t.co/iIc3aU2AIV via @ledevoir,Outsiders,Other Useful Information,Related - but not informative,Other,Derailment,Other
3.54E+17,On pense a vous.  #LacMegantic #Megantic http://t.co/STFS5dV5ro ... #Courage,Outsiders,Sympathy and support,Related - but not informative,Other,Derailment,Other
3.54E+17,"RT @AP: MORE: 1 person dies after train carrying crude oil derails, triggering several blasts in eastern Quebec: http://t.co/amuX0KR5Tk -RJJ",Media,Affected individuals,Related and informative,EMS,Derailment,MMU
3.54E+17,"RT @YourAnonNews: BREAKING: 1 dead in 73 car oil tanker train derailment &amp; explosion in Quebec; 1000 evacuated, much of town destroyed http…",Media,Affected individuals,Related and informative,EMS,Derailment,MMU
3.54E+17,RT @LibertySurfer: Crude Oil Train Derailment Prompts Massive Evacuation in Canada http://t.co/pgpE0qrPwa,Not labeled,Not labeled,Not related,Other,Derailment,Other
3.54E+17,RT @JoseAMeadeK: Condolencias al pueblo de Canadá y a @HonJohnBaird por la tragedia en Lac-Mégantic. Nuestros pensamientos están con las ví…,Outsiders,Other Useful Information,Related - but not informative,Other,Derailment,Other
3.54E+17,"RT @sureteduquebec: #LacMégantic: Les gens à la recherche d'une personne manquante peuvent se diriger à la polyvalente Montignac (3409, rue…",Government,Not labeled,Related - but not informative,Other,Derailment,Other
3.54E+17,Why we need Keystone XL RT @RT_com 60 reported missing as runaway #Canada oil train explosion forces town evacuation http://t.co/BcM4schX82,Media,Affected individuals,Related and informative,Police,Derailment,Dispatch
3.54E+17,"RT @WSJ: 1,000 evacuated, 30 buildings destroyed, up to 60 residents missing after fiery train crash in Quebec town. http://t.co/t7MsQty8qy",Media,Affected individuals,Related and informative,Firefighter/Police/EMS,Derailment,MMU/Fire/USAR/Crime
3.54E+17,"RT @WSJ: 1,000 evacuated, 30 buildings destroyed, up to 60 residents missing after fiery train crash in Quebec town. http://t.co/t7MsQty8qy",Media,Affected individuals,Related and informative,Firefighter/Police/EMS,Derailment,MMU/Fire/USAR/Crime
3.54E+17,RT @USDayofRage: Shocking Video of Today's Quebec Oil Train Explosion   http://t.co/2LIjVBobXy | via @PolicyMic #idlenomore #tarsands http:…,Media,Infrastructure and utilities,Related - but not informative,Other,Derailment,Other
3.54E+17,RT @lheureuxdaniel: Photo du train déjà en feu bien avant d'arriver à Lac-Mégantic via “@MrHuchette: ‎#LacMégantic http://t.co/HWowjPGQfD”,Media,Other Useful Information,Related - but not informative,Other,Derailment,Other
3.54E+17,Locomotive is on fire arriving at Lac Megantic  in Quebec. Train carrying petroleum then explodes and starts a fire burning all downtown.,Media,Infrastructure and utilities,Related and informative,Firefighter,Derailment,Fire
3.54E+17,RT @sleeCJAD: Those looking for loved ones or friends &amp;who can't get to the local high school can call 1-800-659-4264 #CJAD #LacMegantic,Outsiders,Affected individuals,Related and informative,Other,Derailment,Other
3.54E+17,"Mulcair slams Harper over Lac-Megantic, blames rail cost-cutting http://t.co/IfgN5rqFYR #cdnpoli #Canada",Media,Other Useful Information,Related - but not informative,Other,Derailment,Other
3.54E+17,RT @GlobalRevLive: Canadian Oil Freight Train Explodes ~ About 30 buildings destroyed in Lac Megantic   #NoKXL   Read more:... http://t.co/…,Media,Infrastructure and utilities,Related and informative,Firefighter,Derailment,Fire
3.54E+17,"RT @WilliamShatner: Wow, what a 24 hours! Thoughts and prayers going out to my fellow countryman in Lac Megantic.",Outsiders,Sympathy and support,Related - but not informative,Other,Derailment,Other
3.54E+17,Épouvantable le drame qui se vit à Lac Megantic.. Courage aux habitants de cette merveilleuse ville...,Outsiders,Sympathy and support,Related - but not informative,Other,Derailment,Other
3.54E+17,RT @C5N: [LO ÚLTIMO] #Canada: Descarriló un tren y el fuego destruyó parte de la ciudad de Lac Megantic. Hay un muerto [FOTO] http://t.co/g…,Not labeled,Not labeled,Not applicable,Other,Derailment,Other
3.54E+17,RT @HuffPostQuebec: Stephen Harper tiendra un point presse à 18h #LacMégantic http://t.co/lts4tSlpfk,Media,Other Useful Information,Related and informative,Other,Derailment,Other
3.54E+17,@jeffmadams thanks for sharing the sad news about Lac-Megantic. I did not know about it.,Outsiders,Sympathy and support,Related - but not informative,Other,Derailment,Other
