Tweet ID,Tweet_Text,Information_Source,Information_Type,Informativeness,First_Responder,Disaster_Type,Secondary_Annotation
4.07E+17,"RT @991PLRFM: RT @ABC7NY: #BREAKING NEWS:  Officials confirm 4 dead, 67 injured in Metro-North derailment in the Bronx  http://t.co/3Wri0dj…",Media,Affected individuals,Related and informative,police/ems/firefighter,Derailment,dispatch/mmu/usar
4.07E+17,“@ABC: Developing: Fatalities reported after NYC commuter train derailment http://t.co/titHOpuuHJ http://t.co/TV547tZbRs”,Media,Other Useful Information,Related and informative,police/ems/firefighter,Derailment,dispatch/mmu/usar
4.07E+17,"RT @Jay_Scorpio: At least 2 people have died in train derailment in Bronx, a New York City police source tells CNN. via @cnnbrk",Outsiders,Affected individuals,Related and informative,police/ems/firefighter,Derailment,dispatch/mmu/usar
4.07E+17,RT @BBCBreaking: New York train crash: Continuing coverage of Metro-North derailment in Bronx - http://t.co/rZXq9In3Lu http://t.co/3BCAq3Vi…,Media,Other Useful Information,Related and informative,Other,Derailment,other
4.07E+17,FDNY: 'Multiple Injuries' in NYC Train Derailment: Fire department: 'Multiple injuries' in NYC passenger train... http://t.co/2OeKsCuVzf,NGOs,Affected individuals,Related and informative,police/ems/firefighter,Derailment,dispatch/mmu/usar
4.07E+17,RT @WSJNY: The crash is the second major derailment in one year for Metro-North. http://t.co/23LN1T49Un,Media,Other Useful Information,Related and informative,Other,Derailment,other
4.07E+17,"FDNY: 'Multiple Injuries' in NYC Train Derailment: Fire department: 'Multiple injuries' in NYC passenger train derailment, severity u...",Government,Affected individuals,Related and informative,police/ems/firefighter,Derailment,dispatch/mmu/usar
4.07E+17,*Graphic* New York Train Crash Footage: http://t.co/4zMkax0xlr via @YouTube,Media,Other Useful Information,Related and informative,Other,Derailment,other
4.07E+17,"DERAILMENT HORROR: Four dead, 20 injured after five Metro-North cars jump tracks in Bronx on Manh... http://t.co/DNYvy2DNVm #nydailynews",Media,Affected individuals,Related and informative,police/ems/firefighter,Derailment,dispatch/mmu/usar
4.07E+17,RT @BBCBreaking: New York train crash: Continuing coverage of Metro-North derailment in Bronx - http://t.co/rZXq9In3Lu http://t.co/3BCAq3Vi…,Media,Other Useful Information,Related and informative,Other,derailment,other
4.07E+17,At least 4 dead after NY commuter train derails in Bronx: A commuter rail line derailed in New York City early... http://t.co/QBYxqDhOKu,Media,Affected individuals,Related and informative,Other,Derailment,other
4.07E+17,“@BBCBreaking: New York train crash: Continuing coverage of Metro-North derailment in Bronx - http://t.co/5QDNEc48Fz http://t.co/kCJ9KnjvQB”,Media,Other Useful Information,Related and informative,Other ,Derailment,other
