Tweet ID,Tweet_Text,Information_Source,Information_Type,Informativeness,First_Responder,Disaster_Type,Secondary_Annotation
3.69E+17,"RT @ABSCBNNews: PAGASA 6pm: YELLOW advisory for Metro Manila. Moderate-heavy rains to continue in next 3 hours, floods possible. | via @ANC…",Media,Caution and advice,Related and informative,Police,Floods,Dispatch
3.69E+17,"RT @DZMMTeleRadyo: Bagyong #MaringPH, lumakas pa; pinag-iibayo ang Habagat http://t.co/X9ZoZ9gtxo http://t.co/9F4o8p3X1b",Media,Caution and advice,Related and informative,Other,Floods,Other
3.69E+17,Sungit ni Aling #MaringPH,Not labeled,Not labeled,Not related,Other,Floods,Other
3.69E+17,Fvck baha na daw sa manila -.- buti di ako umuwi sa dorm :)),Outsiders,Caution and advice,Related - but not informative,Other,Floods,Other
3.69E+17,Sana walang pasok bukas. :&lt; FLOOD DAW SA METRO MANILA. Sabi ni PAG-ASA.,Outsiders,Sympathy and support,Related - but not informative,Other,Floods,Other
3.69E+17,"@MEJSB @DearAyaaa Hindi masyado, Mandaluyongers ako. Haha. Sa manila, baha na. Hindi pa nagrereply si tito Erap kung isususpend niya.",Outsiders,Not applicable,Related - but not informative,Other,Floods,Other
3.69E+17,"RT @24_Oras: Sa Metro Manila, makararanas ng makulilim na langit at hanggang katamtamang pag-ulan hanggang sa Martes. #MaringPH",Media,Caution and advice,Related and informative,Other,Floods,Other
3.69E+17,"RT @ryan_chua: PAGASA raises red rainfall warning, the highest rainfall alert, over Metro Manila. Expect torrential rains, flood in low-lyi…",Government,Caution and advice,Related and informative,Police,Floods,Dispatch
3.69E+17,@CentroEscolarU may pasok po ba bukas ceu manila? baha na po sa amin eh :((((((,Eyewitness,Not applicable,Related - but not informative,Other,Floods,Other
3.69E+17,RT @PIAalerts: PAGASA: Red Rainfall Warning No. 6 Weather System: Southwest Monsoon (#Habagat) enhanced by  Tropical Storm... http://t.co/M…,Government,Caution and advice,Related and informative,Police/Firefighter/EMS,Floods,Dispatch
3.69E+17,"RT @PhilstarNews: METRO MANILA classes in all levels declared #walangpasok for Mon, Aug 19. | #maringupdates",Media,Caution and advice,Related and informative,Other,Floods,Other
3.69E+17,RT @PhilstarNews: Corrected: CITY OF MANILA has been declared #walangpasok tom. Not the entire METRO MANILA. #maringupdates,Media,Caution and advice,Related and informative,Other,Floods,Other
3.69E+17,@akockenn: NO CLASSES TOMORROW. SURE NA SURE NA DAW. Ingat ang lahat. God bless :) #Maring- Swerte!! :),Outsiders,Other Useful Information,Related and informative,Other,Floods,Other
3.69E+17,"RT @noel_colina: Flashlight, baterya, kandila, posporo: balutin din sa plastic. Maghanda ng pagkain at tubig, damit pampalit #maring",Outsiders,Caution and advice,Related and informative,Other,Floods,Other
3.69E+17,@lagorospe : Sino si #Maring?,Outsiders,Not applicable,Related - but not informative,Other,Floods,Other
3.69E+17,RT @bandila: Red Rainfall Warning No. 6  Weather System: Southwest Monsoon (#Habagat) enhanced by  Tropical Storm “MARING”... http://t.co/x…,Media,Caution and advice,Related and informative,Police/Firefighter/EMS,Floods,Dispatch
3.69E+17,RT @ShutangInaBeks: Yung eksenang i-charge na din ng bongga lahat ng important gadgets at appliances. Be vigilant and be alert. #RescuePh #…,Eyewitness,Sympathy and support,Related - but not informative,Other,Floods,Other
3.69E+17,"Buti pa sa Metro Manila, wala nang pasok bukas. Pero umaariba na si baha. Keep safe everyone!",Eyewitness,Sympathy and support,Related - but not informative,Other,Floods,Other
3.69E+17,Enzo: Tara lakarin natin hanggang San Juan. Bili tayo ng BOTA. Me: Hanggang bewang na yan. Anong use ng BOTA? #MaringPH #stranded,Eyewitness,Not applicable,Related - but not informative,Other,Floods,Other
3.69E+17,"Baha na for sure sa recto, sa quiapo, sa espana, sa sm manila. Baha na lhat ng way ko papasok!!",Eyewitness,Affected individuals,Related and informative,Other,Floods,Other
3.69E+17,klase nagsuspend na! pano naman kmeng mgaempleyado? dadaanan dinnmn namin angmga dadaanan ng mga estudyante a.hehehe! #nowork #maring,Eyewitness,Not applicable,Related - but not informative,Other,Floods,Other
3.69E+17,RT @awzmtroi: #MaringPH? Adviser nila @kimbyyalmario,Outsiders,Not applicable,Related and informative,Other,Floods,Other
3.69E+17,"RT @ShutangInaBeks: Yung eksenang walang tigil ang ulan, mas mabuting maging handa.  #RescuePH #FloodsPH #GetReadyPinas http://t.co/dWz7IRE…",Outsiders,Not applicable,Related - but not informative,Other,Floods,Other
3.69E+17,RT @RescuePH: I'd like to advice everyone to please use the unified hashtag #RescuePH for rescue queries. Help save our fellow men.,Government,Donations and volunteering,Related and informative,Other,Floods,Other
3.69E+17,RT @LloydCadena: Use the #RescuePH hash in any assistance needed.,Outsiders,Caution and advice,Related and informative,Other,Floods,Other
3.69E+17,RT @BasketballDonya: MAY SAKSAKAN SA DLSU!!!!!! SAKSAKAN NG GWAPO! ARESTUHIN NYO SI @IAMTHOMASTORRES &lt;3 #RescuePH hihihi,Not labeled,Not labeled,Not applicable,Other,Floods,Other
3.69E+17,RT @dost_pagasa: 11:00 pm Moderate to heavy rains due to SW Monsoon (#Habagat) is affecting of Quezon and most likely to continue for the n…,Government,Caution and advice,Related and informative,Police/Firefighter/EMS,Floods,Dispatch
3.69E+17,RT @dost_pagasa: 11:00 pm Moderate to heavy rains due to SW Monsoon (#Habagat) is affecting of Quezon and most likely to continue for the n…,Government,Caution and advice,Related and informative,Police/Firefighter/EMS,Floods,Dispatch
3.69E+17,MMDA: Floods reach waist-deep levels in parts of Quezon City http://t.co/2pkv8QOAQB #ManilaNews #Manila #metronews,Government,Caution and advice,Related and informative,Police/Firefighter/EMS,Floods,Dispatch
3.69E+17,RT @DepEd_PH: WEATHER BULLETIN No. 5 Tropical Cyclone Alert: Tropical Storm “#MaringPH” - 11:15PM 18 August 2013 http://t.co/wgU52955HJ  vi…,Government,Caution and advice,Related and informative,Police/Firefighter/EMS,Floods,Dispatch
3.69E+17,Live @DZMMTeleradyo: Commuters are now stranded near a mall beside Manila City Hall due to rising floods #RescuePH,Media,Affected individuals,Related and informative,Police/Firefighter ,Floods,Dispatch/USAR
3.69E+17,hinayupak na ulan yan ayaw pa tumigil!!! shoooooo! #MaringPH,Eyewitness,Sympathy and support,Related - but not informative,Other,Floods,Other
3.69E+17,RT @gmanews: TS #MaringPH Strength: Maximum winds of 75 kph near the center and gustiness of 90 kph; Movement: Forecast to move Southeast a…,Media,Caution and advice,Related and informative,Police,Floods,Dispatch
3.69E+17,"RT @ANCALERTS: Tropical Storm Maring will continue to enhance the southwest monsoon, which will bring moderate-heavy rains in Luzon #Maring…",Media,Caution and advice,Related and informative,Police,Floods,Dispatch
3.69E+17,"RT @ANCALERTS: Tropical Storm Maring will continue to enhance the southwest monsoon, which will bring moderate-heavy rains in Luzon #Maring…",Media,Caution and advice,Related and informative,Police,Floods,Dispatch
3.69E+17,"#Habagat tama na.. #baha na samen.. LORD, patigilin mo na ulan..",Eyewitness,Not applicable,Related - but not informative,Other,Floods,Other
3.69E+17,@CotasLevin wala na yan baha sa manila eh!,Not labeled,Not labeled,Not applicable,Other,Floods,Other
3.69E+17,RT @gmanews: TS #MaringPH Strength: Maximum winds of 75 kph near the center and gustiness of 90 kph; Movement: Forecast to move Southeast a…,Media,Caution and advice,Related and informative,Police,Floods,Dispatch
3.69E+17,"RT @jonastsinelas: Halos hanggang tuhod na yung baha sa Manila City Hall, Philippine Normal, Kalaw, UN Ave up until Remedios. Not passable …",Eyewitness,Not applicable,Related and informative,Other,Floods,Other
3.69E+17,"RT @jonastsinelas: Halos hanggang tuhod na yung baha sa Manila City Hall, Philippine Normal, Kalaw, UN Ave up until Remedios. Not passable …",Eyewitness,Infrastructure and utilities,Related and informative,Other,Floods,Other
3.69E+17,Can't sleep because of this rain #MaringPH #ughh,Eyewitness,Sympathy and support,Related - but not informative,Other,Floods,Other
3.69E+17,"@FindAiba Well, it's not that bad for us here, but I heard in the news that there are already waist-deep floods in some places in Manila.",Outsiders,Other Useful Information,Related and informative,Other,Floods,Other
3.69E+17,I am wide awake monitoring the flood waters. Our street is submerged and the water's up at our gates. Why can't the rain stop? #MaringPH,Eyewitness,Affected individuals,Related and informative,Other,Floods,Other
3.69E+17,"RT @twitter_ph: #rescuePH So rescuers can map your tweet and find you, turn ON your location function on your mobile so it shows on your tw…",Media,Donations and volunteering,Related and informative,Other,Floods,Other
3.69E+17,#Goodnight fellas :) and also #Goodnight #MaringPH,Not labeled,Not labeled,Not related,Other,Floods,Other
3.69E+17,Baha na buong Metro Manila #HindiPaTaposAngMsWorldPhil2013saGMA7,Outsiders,Not applicable,Related and informative,Other,Floods,Other
3.69E+17,"RT @PhilippineStar: Despite intermittent rains in Pangasinan due to #MaringPH, there’s no possibility of spilling at San Roque Dam in San M…",Media,Caution and advice,Related and informative,Other,Floods,Other
3.69E+17,"RT @gmanews: Para po sa #floodPH updates sa Kamaynilaan, i-follow ang @MMDA.",Media,Other Useful Information,Related and informative,Other,Floods,Other
3.69E+17,"with all the pork barrel given, why are we having all this flood all over Metro Manila right now? Exempted ba kayo sa judgements, politikos",Eyewitness,Not applicable,Related - but not informative,Other,Floods,Other
3.69E+17,"RT @twitter_ph: If you or someone you know needs to be rescued, pls use the hashtag #rescuePH so the gov't. designated rescuers can find yo…",Media,Caution and advice,Related and informative,Other,Floods,Other
3.69E+17,A red rainfall advisory is issued when downpours constitute an emergency. This means we should be ready to evacuate to safety. #MaringPH,Eyewitness,Caution and advice,Related and informative,Police,Floods,Dispatch
3.69E+17,@CheckLit: Good night everyone. Please don't go outside unless absolutely necessary. Stay safe and updated on #MaringPH.,Outsiders,Sympathy and support,Related - but not informative,Other,Floods,Other
3.69E+17,RT @daffymayj: This rain must be traumatic for the Ondoy victims.  Let's all pray for the best but be ready for the worst. #MaringPH,Outsiders,Sympathy and support,Related - but not informative,Other,Floods,Other
3.69E+17,@jrcabio nyeeh im in manila now. Idk if baha dun banda,Eyewitness,Not applicable,Related - but not informative,Other,Floods,Other
3.69E+17,its 4:32 in the morning still raining :((((( BAHA NA SA MANILA :( #RainRainGoAway,Eyewitness,Caution and advice,Related and informative,Other,Floods,Other
3.69E+17,"“@ANCALERTS: Tropical Storm Maring continues to enhance the southwest monsoon, which is affecting the whole country #MaringPH”",Media,Caution and advice,Related and informative,Other,Floods,Other
3.69E+17,"RT @ernie_manio: LIPA CITY: Classes in all levels suspended today, Aug 19. #MaringPH #walangpasok @ancalerts @ABSCBNNews",Media,Caution and advice,Related and informative,Other,Floods,Other
3.69E+17,"“@PhilstarNews: ALL GOV'T OFFICES in Metro Manila declared #walangpasok today, Aug19. | #maringupdates here http://t.co/apmb1nAOs4”",Media,Caution and advice,Related and informative,Other,Floods,Other
3.69E+17,"RT @TVPST: UPDATE: Province of Batangas - Classes in all levels, suspended. Public and private schools. #MaringPH #walangpasok @ANCALERTS @…",Media,Other Useful Information,Related and informative,Other,Floods,Other
3.69E+17,BE SAFE AND PRAY GUYS! ✌ #MaringPH,Outsiders,Sympathy and support,Related - but not informative,Other,Floods,Other
3.69E+17,RT @PhilstarNews: PRIVATE SECTOR work suspension is at the discretion of companies. Call your HR for info. | #maringupdates http://t.co/WO7…,Media,Caution and advice,Related and informative,Other,Floods,Other
3.69E+17,"Kahit 2 hours lang tulog ko, hindi na ko matutulog. Baka kasi mamaya, nasa 1st floor na yung baha. Tama na Bagyong #MaringPH :(",Eyewitness,Other Useful Information,Related - but not informative,Other,Floods,Other
3.69E+17,RT @rapplerdotcom: Tweet us #MaringPH photos using #FloodPH and follow updates on this LIVE BLOG: http://t.co/GZm9op3MFS http://t.co/16EEO9…,Media,Caution and advice,Related and informative,Other,Floods,Other
3.69E+17,Di ako papasok today. I cannot risk my safety. Damn you #MaringPH,Eyewitness,Other Useful Information,Related - but not informative,Other,Floods,Other
3.69E+17,RT @booninin: @philredcross #rescuePH @AllyzonLualhati: Woman in labor couldn't go to the hospital due to flood! Anyone in bacoor cavite w…,NGOs,Donations and volunteering,Related and informative,Other,Floods,Other
3.69E+17,"RT @ReliefPHcom: Twitter accounts for updates, relief, rescue #marin… http://t.co/V0wv7XIRvM #maringPH #reliefPH #rescuePH",NGOs,Donations and volunteering,Related and informative,Other,Floods,Other
3.69E+17,Here at vito cruz...infront of my condo... #floodPH http://t.co/Nafsj9yC71,Eyewitness,Affected individuals,Related - but not informative,Other,Floods,Other
3.69E+17,"RT @juanxi: “@nikki_dizon: Help rescue &amp; evacuate residents of Exodus Vill,Noveleta,Cavite. People now on their rooftops. #RescuePH @mmda @…",Eyewitness,Affected individuals,Related and informative,Police/Firefighter ,Floods,Dispatch/USAR
3.69E+17,overflowing river in Camiling #MaringPH http://t.co/AcUhwbBC8l,Eyewitness,Caution and advice,Related and informative,Other,Floods,Other
3.69E+17,"To those using #rescueph pls include name, COMPLETE address &amp; contact info. Try not to use hashtag for other things except rescue requests",Outsiders,Donations and volunteering,Related and informative,Other,Floods,Other
3.69E+17,"RT @pcdspo: For rescue/assistance concerns, pls use #rescueph unified hashtag so relevant orgs/agencies can properly monitor and attend...",NGOs,Caution and advice,Related and informative,Other,Floods,Other
3.69E+17,#keepsafe #infoph #floodph #walangpasok #batalngangmasaya #leptospirosis http://t.co/NSvJA2xdcF,Outsiders,Sympathy and support,Related - but not informative,Other,Floods,Other
3.69E+17,"In times like this, people should know how to follow protocol for rescue purposes. @rapplerdotcom #MaringPH",Media,Caution and advice,Related - but not informative,Other,Floods,Other
3.69E+17,"RT @mlq3: To those using #rescueph pls include name, COMPLETE address &amp; contact info. Try not to use hashtag for other things except rescue…",Outsiders,Donations and volunteering,Related and informative,Other,Floods,Other
3.69E+17,"RT @jeffvalerio: @BonEvangelista: FLOOD ADVISORY: España, Manila now passable to boats, cruise ships and all sea vehicles.",Media,Caution and advice,Related and informative,Other,Floods,Other
3.69E+17,RT @TheAdUNetwork: #rescueph @eduardcedric CEDRIC EDUARD CALAPATIA 09175700052. ALLENVILLE PHASE1 BINAKAYAN KAWIT CAVITE http://t.co/2J45QT…,Media,Affected individuals,Related and informative,Other,Floods,Other
3.69E+17,Keep safe everyone! #maringPH Pray to God that the rain would stop.,Outsiders,Sympathy and support,Related - but not informative,Other,Floods,Other
3.69E+17,RT @kuyakim_atienza: will leave PAR tues or wed. rains are habagat rains enhanced by maring. @itscamilleco: Does anyone know when #MaringPh…,Media,Caution and advice,Related and informative,Other,Floods,Other
3.69E+17,RT @micaromulo: FYI take note of these numbers: Emergency hotlines via @rapplerdotcom  http://t.co/hgs2dX60EI #rescuePH,Media,Caution and advice,Related and informative,Other,Floods,Other
3.69E+17,@dadz18 pumasok ka ba? maski di tau babahain ganun talaga nag-alala tau para sa iba :(  #maringPH    #heavyrains,Outsiders,Sympathy and support,Related - but not informative,Other,Floods,Other
3.69E+17,"ALERT: Areas affected by Orange Rainfall Warning: Batangas, Zambales &amp; Bataan. Expect rains for the next 3 hrs. #habagat @PanahonTV @PTVph",Media,Caution and advice,Related and informative,Other,Floods,Other
3.69E+17,"Manila is flooding .. And im here saying, where the hell is the flood waters? Hahaha jk #staysafe",Outsiders,Sympathy and support,Related - but not informative,Other,Floods,Other
3.69E+17,"RT @twitter_ph: If you or someone you know needs to be rescued, pls use the hashtag #rescuePH so the gov't. designated rescuers can find yo…",Outsiders,Caution and advice,Related and informative,Other,Floods,Other
3.69E+17,"RT @gmanews: JUST IN: Isang bagong LPA, na-monitor ng PAGASA at posibleng magpatagal sa Bagyong #MaringPH. | via @inangreina",Media,Caution and advice,Related and informative,Other,Floods,Other
3.69E+17,"RT @AshBulldogLagon: #KeepSafe people of Luzon, and Let us #Pray and help typhoon #MaringPH affected areas thru #ReliefPH operations. @Joel…",Outsiders,Sympathy and support,Related - but not informative,Other,Floods,Other
3.69E+17,"For rescue concerns, use the hashtag #RescuePH and turn on your location.",Outsiders,Caution and advice,Related and informative,Other,Floods,Other
3.69E+17,RT @RescuePH: We would like to encourage everyone to submit their #rescuePH requests to http://t.co/lWZNObr4V2 so we can easily collate inf…,Government,Caution and advice,Related and informative,Other,Floods,Other
3.69E+17,Stay calm and keep praying.🙏 #maringph #typhoon http://t.co/PNDVy7fBDB,Outsiders,Sympathy and support,Related - but not informative,Other,Floods,Other
3.69E+17,Rainy Morning na naman :( let us #Pray for the #FloodVictims and for #floodPH :)),Eyewitness,Sympathy and support,Related - but not informative,Other,Floods,Other
3.69E+17,"RT @MMDA: FLOOD UPDATES: as of 10:45 AM, (MANILA) Recto Morayta - gutter deep. Rizal Recto - 1/2 tire deep. Taft Kalaw (cont) http://t.co/5…",Government,Caution and advice,Related and informative,Other,Floods,Other
3.69E+17,Sige ulan bumuhos ka wag ng papigil pa! #floodPH #bedweather,Outsiders,Not applicable,Related - but not informative,Other,Floods,Other
3.69E+17,"RT @dude_funk: #rescuePH Dela Paz, Biñan(?) Laguna. Newly kidney operated Tita currently on rooftop with other family due to flood. Please …",Eyewitness,Affected individuals,Related and informative,Other,Floods,Other
3.69E+17,Keep safe to those who are in the area of Northern Luzon which is being flooded right now. #MaringPH,Eyewitness,Sympathy and support,Related and informative,Other,Floods,Other
3.69E+17,tihs week u mus rumumbr teehs tags: #walangpasok #RescuePH #ReliefPH #SAFENOW #FloodPH nd #westgroevsexy  ok jok onli in teh last stay saef!,Eyewitness,Not applicable,Related and informative,Other,Floods,Other
3.69E+17,stay safe twittamz.. #FloodPH,Outsiders,Sympathy and support,Related - but not informative,Other,Floods,Other
3.69E+17,Nakanamn! Walabg psok bukas FEU. SuperLong weekend kau ha. Tpos sa wed. Holiday pa! #KayoNa #FloodPH,Eyewitness,Not applicable,Related and informative,Other,Floods,Other
3.69E+17,"RT @inquirerdotnet: JUST IN: #MaringPH maintains strength but is almost stationary, says @dost_pagasa. More in this bulletin: http://t.co/9…",Media,Caution and advice,Related and informative,Other,Floods,Other
3.69E+17,"RT @TedPylon: Dear #MaringPH,  Sobra na ang pagpapasikat niyo ni Habagat. Oo, gusto namin ng class suspension. Nakuha na namin eh. Pwd bang…",Outsiders,Not applicable,Related - but not informative,Other,Floods,Other
3.69E+17,Let's just stay home and be safe. :) #MaringPH,Outsiders,Sympathy and support,Related - but not informative,Other,Floods,Other
3.69E+17,"RT @InquirerBiz: #FloodPH BDO advisory: All branches in NCR, affected areas closed today http://t.co/8I6IivX83A, via @Philbizwatcher",Media,Caution and advice,Related and informative,Police,Floods,Dispatch
3.69E+17,"#RescuePH my kapamilyas in Garden Villa 3, Sta. Rosa, Laguna kailangan po ng tulong. #RescuePH",Eyewitness,Not applicable,Related and informative,Other,Floods,Other
3.69E+17,@GD0925 @janineramos0915 ..gOod yan!..walang baha!..lakas dito sa manila..eh!,Eyewitness,Not applicable,Related - but not informative,Other,Floods,Other
3.69E+17,Flood waters in Manila turn a street into an unintended swimming hole for kids #weatheralert http://t.co/RzPaMiEa6U,Media,Caution and advice,Related and informative,Other,Floods,Other
3.69E+17,RT @MYXphilippines: Heto ang mga numerong kailangan nyong malaman para sa #MaringPH! Ingat po kayo! http://t.co/xaP4AUhEFZ http://t.co/M1uT…,Media,Other Useful Information,Related and informative,Other,Floods,Other
3.69E+17,"RT @MMDA: FLOOD UPDATES: as of 11:18 AM, (MANILA) Recto Morayta - gutter deep. Rizal Recto - 1/2 tire deep. Taft Kalaw (cont) http://t.co/X…",Government,Caution and advice,Related and informative,EMS/Firefighter/Police,Floods,Dispatch
3.69E+17,"RT @reemyrobby: #RescuePH #FloodPH RT @DZMMTeleRadyo: Cavite, inilagay na sa state of calamity sa tindi ng pinsala ng Habagat",Media,Caution and advice,Related and informative,Other,Floods,Other
3.69E+17,RT @dlsujudiciary: Please make use of the hashtag #StaySafeDLSU for Lasallians and #RescuePH for our countrymen who need rescuing. Please d…,NGOs,Donations and volunteering,Related and informative,Other,Floods,Other
3.69E+17,RT @MgaKasabihan: BREAKING: Maring changes direction; likely to stay in Phl area till Thurs. #MaringPH via PhlStar,Media,Caution and advice,Related and informative,Other,Floods,Other
3.69E+17,"RT @missjacinto: Hashtags to remember and use when necessary: #RescuePH #ReliefPH #FloodPH. Stay safe and dry, folks.",Outsiders,Caution and advice,Related and informative,Other,Floods,Other
3.69E+17,"RT @BoyBalita911: PHOTO: Flooding in Cainta town, Rizal province, east of Manila #FloodPH http://t.co/2Qr220EbQO",Media,Caution and advice,Related and informative,Other,Floods,Other
3.69E+17,"If you or someone you know needs to be rescued, pls use the hashtag #rescuePH so the gov't. designated rescuers can find you #MaringPH",Government,Donations and volunteering,Related and informative,Other,Floods,Other
3.69E+17,#FloodPH Mag-Ingat baka ma-leptospirosis na pagsasabi.,Outsiders,Caution and advice,Related and informative,Other,Floods,Other
3.69E+17,RT @MgaKasabihan: BREAKING: Maring changes direction; likely to stay in Phl area till Thurs. #MaringPH via PhlStar,Media,Caution and advice,Related and informative,Other,Floods,Other
3.69E+17,RT @mlq3: Hashtags to monitor: #walangpasok for school/work suspensions #RescuePH for help #SAFENOW if you've been rescued #FloodPH for flo…,Media,Caution and advice,Related and informative,Other,Floods,Other
3.69E+17,"RT @DLSLOfficial: #MaringPH maintains strength but is almost stationary, says @dost_pagasa. stay safe, fellow Lasallians",NGOs,Caution and advice,Related and informative,Other,Floods,Other
3.69E+17,please help. kailangan po nang tulong nang mga taga-Batista San Jose Binan Laguna. Bubong nalang po ang kita sa mga bahay nila #RescuePH,Outsiders,Donations and volunteering,Related and informative,Other,Floods,Other
3.69E+17,RT @chitomirandajr: May meeting ako sa Manila ng 10am. Gumising ako ng 830am. Tapos sinabi sa akin na di daw tuloy kasi baha. Parang no cl…,Eyewitness,Not applicable,Related - but not informative,Other,Floods,Other
3.69E+17,"Help victims of Maring. Pls donate to the Red Cross. GLOBE subs, please text RED &lt;5,25,50,100 or 300&gt; to 2899 #rescuePH",NGOs,Donations and volunteering,Related and informative,Other,Floods,Other
3.69E+17,"RT @annecurtissmith: Help victims of Maring. Pls donate to the Red Cross. GLOBE subs, please text RED &lt;5,25,50,100 or 300&gt; to 2899 #rescuePH",NGOs,Donations and volunteering,Related and informative,Other,Floods,Other
3.69E+17,List of emergency hotlines: http://t.co/rLyc1VBbXI  #MaringPH,Government,Other Useful Information,Related and informative,Other,Floods,Other
3.69E+17,"RT @annecurtissmith: Help victims of Maring. Pls donate to the Red Cross. For SMART, please text RED &lt;10,25,50, or 100&gt; to 4143 GO #rescuePH",Eyewitness,Donations and volunteering,Related and informative,Other,Floods,Other
3.69E+17,@vincentmillora: Paano kami makakauwi ng Manila kung baha sa SLEX or Coastal?? Bukas ka na umuwi =)),Outsiders,Not applicable,Related - but not informative,Other,Floods,Other
3.69E+17,"RT @PhilippineStar: In Cavite, submerged towns are Noveleta, Imus and parts of Bacoor | via Ed Amoroso #FloodPH #RescuePH",Media,Caution and advice,Related and informative,Other,Floods,Other
3.69E+17,"RT @TeacherChichi: Stay safe, family and friends back home! #praying #FloodPH",Outsiders,Sympathy and support,Related - but not informative,Other,Floods,Other
3.69E+17,Emergency Hotlines #MaringPH #RescuePH  http://t.co/yOQiJd1XHZ http://t.co/dLOjsfh9fL,Government,Donations and volunteering,Related and informative,Other,Floods,Other
3.69E+17,"RT @MMDA: FLOOD UPDATES: as of 1:32 PM, (MANILA) Recto Morayta - gutter deep. Rizal Recto - 1/2 tire deep. Taft Kalaw (cont) http://t.co/jM…",Government,Caution and advice,Related and informative,EMS/Firefighter/Police,Floods,Dispatch
3.69E+17,"RT @MMDA: FLOOD UPDATES:as of 1:55 PM, (MANILA) Recto Morayta-gutter deep. Rizal Recto -1/2 tire deep. Taft Kalaw (cont) http://t.co/LezYqB…",Government,Other Useful Information,Related and informative,EMS/Firefighter/Police,Floods,Dispatch
3.69E+17,RT @imgabrielle26: #PrayForThePhilippines #NOCLASSES The ConjuRAIN! #RescuePH,Outsiders,Sympathy and support,Related - but not informative,Other,Floods,Other
3.69E+17,RT @usg_dlsu: Please make use of the hashtag #StaySafeDLSU for Lasallians and #RescuePH for our countrymen who need rescuing. Please dissem…,NGOs,Donations and volunteering,Related and informative,Other,Floods,Other
3.69E+17,"RT @MMDA: FLOOD UPDATES: as of 2:27 PM, (MANILA) Recto Morayta - (SUBSIDED). Rizal Recto - 1/2 tire deep. Taft Kalaw (cont) http://t.co/kPm…",Government,Caution and advice,Related and informative,EMS/Firefighter/Police,Floods,Dispatch
3.69E+17,"RT @MMDA: FLOOD UPDATES: as of 1:55 PM, (MANILA) Recto Morayta - gutter deep. Rizal Recto - 1/2 tire deep. Taft Kalaw (cont) http://t.co/Le…",Government,Caution and advice,Related and informative,EMS/Firefighter/Police,Floods,Dispatch
3.69E+17,@ChairmanGordon @philredcross sir until now no rescue at the place i tweeted earlier at mercedes homes3 biñan laguna. Thank you! #RescuePH,NGOs,Donations and volunteering,Related and informative,Other,Floods,Other
3.69E+17,British nationals who have been affected by #MaringPH heavy rain or floods &amp; require assistance may call (02) 8582200. Take care!,NGOs,Caution and advice,Related and informative,Other,Floods,Other
3.69E+17,"@liezelinigo Hartbroken daw kc si Maring. Babaeng nagantay, umasa at nasaktan. Haha! Oh, di ba? Teleserye lang ang peg. Hahaha. #MaringPH",Outsiders,Not applicable,Related - but not informative,Other,Floods,Other
3.69E+17,"RT @MMDA: FLOOD UPDATES: as of 3:13 PM, (MANILA) All reported foodings in MANILA are already subsided. (SOUTHERN) (cont) http://t.co/JPOycf…",Government,Caution and advice,Related and informative,EMS/Firefighter/Police,Floods,Dispatch
3.69E+17,"RT @annecurtissmith: Help victims of Maring. Pls donate to the Red Cross. For SMART, please text RED &lt;10,25,50, or 100&gt; to 4143 GO #rescuePH",NGOs,Donations and volunteering,Related and informative,Other,Floods,Other
